Time (s),Current (A),Voltage(V)
0.428024292,-2.9995975494,3.8648118973
1.4280815125,-2.9996349812,3.839122057
2.4281387329,-2.9996416569,3.8262093067
3.4281959534,-2.9996533394,3.8165409565
4.4282531738,-2.9996659756,3.8084897995
5.4283103943,-2.9996745586,3.8014569283
6.4283676147,-2.9996910095,3.7951016426
7.4284248352,-2.9997220039,3.7892627716
8.4284820557,-2.9997012615,3.7838549614
9.4285392761,-2.999723196,3.7787275314
10.4275965691,-2.9997210503,3.773878336
11.4276533127,-2.9997105598,3.7692680359
12.4277105331,-2.9997067451,3.7648901939
13.4277677536,-2.9997122288,3.7606539726
14.4278249741,-2.9997141361,3.7566037178
15.4278821945,-2.9997045994,3.752710104
16.427939415,-2.9997136593,3.7489516735
17.4279966354,-2.9997029305,3.7453224659
18.4280538559,-2.9997241497,3.7418007851
19.4281110764,-2.9996995926,3.7383897305
20.4281682968,-2.9996981621,3.7350718975
21.4282255173,-2.9997055531,3.7318663597
22.4282827377,-2.9997193813,3.7287354469
23.4283399582,-2.9997143745,3.7256867886
24.4283971786,-2.9997165203,3.7227213383
25.4284543991,-2.9997358322,3.7198245525
26.4285116196,-2.9997320175,3.7170162201
27.42856884,-2.9997186661,3.7142577171
28.427626133,-2.9997420311,3.711574316
29.4276833534,-2.9997270107,3.7089316845
30.427740097,-2.9997143745,3.706363678
31.4277973175,-2.9997212887,3.7038393021
32.427854538,-2.9997384548,3.701375246
33.4279117584,-2.9997251034,3.6989481449
34.4279689789,-2.9997291565,3.6965725422
35.4280261993,-2.9997336864,3.6942210197
36.4280834198,-2.9997391701,3.6919233799
37.4281406403,-2.9997222424,3.6896648407
38.4281978607,-2.9997336864,3.6874158382
39.4282550812,-2.9997429848,3.6852285862
40.4283123016,-2.9997341633,3.6830909252
41.4283695221,-2.9997363091,3.6809468269
42.4284267426,-2.9997260571,3.678841114
43.428483963,-2.9997172356,3.6767692566
44.4285411835,-2.9997310638,3.6746902466
45.4275984764,-2.9997296333,3.672680378
46.4276556969,-2.9997348785,3.6706986427
47.4277129173,-2.9997501373,3.668700695
48.4277701378,-2.9997415543,3.666728735
49.4278273582,-2.9997191429,3.6647908688
50.4278841019,-2.9997432232,3.662853241
51.4279413223,-2.999730587,3.6609511375
52.4279985428,-2.9997391701,3.6590502262
53.4280557632,-2.9997220039,3.657179594
54.4281129837,-2.9997222424,3.6553132534
55.4281702042,-2.9997382164,3.6534776688
56.4282274246,-2.9997529984,3.6516389847
57.4282846451,-2.9997310638,3.6498215199
58.4283418655,-2.9997441769,3.648029089
59.428399086,-2.9997389317,3.6462597847
60.4284563065,-2.9997506142,3.6444814205
61.4285135269,-2.9997508526,3.6427333355
62.4285707474,-2.9997410774,3.6410031319
63.4276280403,-2.9997413158,3.639279604
64.4276852608,-2.9997370243,3.6375837326
