Time (s),Current (A),Voltage(V)
0.4240245819,-2.9995880127,3.7768952847
1.4240818024,-2.9996199608,3.7344179153
2.4241390228,-2.9996366501,3.7140407562
3.4241962433,-2.9996604919,3.6989579201
4.4242534637,-2.9996910095,3.6866104603
5.4243106842,-2.9997007847,3.6758966446
6.4243679047,-2.9997076988,3.6663937569
7.4244251251,-2.9997029305,3.6577038765
8.4244823456,-2.9997057915,3.6496856213
9.424539566,-2.9997115135,3.6422200203
10.4245967865,-2.9997198582,3.6352045536
11.424654007,-2.9997153282,3.6285741329
12.4247107506,-2.9997155666,3.6222584248
13.424767971,-2.9997260571,3.6162290573
14.4248251915,-2.9997267723,3.6104500294
15.424882412,-2.9997308254,3.6048886776
16.4239397049,-2.9997348785,3.5995073318
17.4239969254,-2.9997169971,3.5943367481
18.4240541458,-2.9997377396,3.5893042088
19.4241113663,-2.9997301102,3.584430933
20.4241685867,-2.9997208118,3.5796675682
21.4242258072,-2.9997222424,3.5750453472
22.4242830276,-2.9997370243,3.5705239773
23.4243402481,-2.999733448,3.5661432743
24.4243974686,-2.9997341633,3.5618257523
25.424454689,-2.9997303486,3.5575993061
26.4245119095,-2.9997360706,3.5534768105
27.4245691299,-2.9997439384,3.5494275093
28.4246263504,-2.9997215271,3.5454494953
29.4246835709,-2.9997279644,3.5415430069
30.4247407913,-2.9997375011,3.5377204418
31.4247975349,-2.999723196,3.5339684486
32.4248547554,-2.9997389317,3.5302581787
33.4239120483,-2.9997484684,3.5266160965
34.4239692688,-2.9997398853,3.5230395794
35.4240264893,-2.9997322559,3.5195252895
36.4240837097,-2.999727726,3.5160536766
37.4241409302,-2.999745369,3.5126419067
38.4241981506,-2.9997167587,3.5092778206
39.4242553711,-2.9997406006,3.5059812069
40.4243125916,-2.9997215271,3.5027348995
41.424369812,-2.9997239113,3.4995093346
42.4244270325,-2.9997279644,3.496355772
43.4244842529,-2.9997251034,3.4932355881
44.4245414734,-2.9997303486,3.490177393
45.4245986938,-2.9997251034,3.4871668816
46.4246559143,-2.9997124672,3.4841766357
47.4247131348,-2.9997336864,3.4812092781
48.4247703552,-2.9997165203,3.4783363342
49.4248275757,-2.9997007847,3.4754471779
50.4248847961,-2.9997143745,3.4726545811
51.4239416122,-2.9997074604,3.4698588848
52.4239983559,-2.999727726,3.4671077728
53.4240560532,-2.9997310638,3.4643929005
54.4241127968,-2.9997212887,3.4617040157
55.4241704941,-2.9997143745,3.4590659142
56.4242272377,-2.9997308254,3.4564335346
57.424284935,-2.999733448,3.4538574219
58.4243416786,-2.9997253418,3.4512896538
59.4243993759,-2.9997336864,3.4487714767
60.4244561195,-2.9997293949,3.4462890625
61.4245138168,-2.9997303486,3.4438178539
62.4245705605,-2.9997282028,3.4414000511
63.4246282578,-2.9997527599,3.4389791489
64.4246850014,-2.9997324944,3.4366283417
65.4247426987,-2.9997303486,3.4342551231
66.4247994423,-2.9997410774,3.4319317341
67.4248571396,-2.9997413158,3.4296343327
68.4239139557,-2.9997401237,3.4273788929
69.4239711761,-2.9997344017,3.4251184464
70.4240283966,-2.9997279644,3.4228923321
71.4240856171,-2.9997451305,3.42070508
72.4241423607,-2.9997470379,3.418533802
73.424200058,-2.9997241497,3.4163832664
74.4242568016,-2.9997341633,3.4142329693
75.4243144989,-2.9997310638,3.4121398926
76.4243712425,-2.9997265339,3.410040617
77.4244289398,-2.9997382164,3.4079806805
78.4244856834,-2.9997377396,3.4059281349
79.4245433807,-2.9997308254,3.4039115906
80.4246001244,-2.9997401237,3.4019191265
81.4246578217,-2.9997293949,3.3999454975
82.4247145653,-2.9997262955,3.3979756832
83.4247722626,-2.9997401237,3.396011591
84.4248290062,-2.9997386932,3.3940937519
85.4248867035,-2.9997317791,3.3921775818
86.4239435196,-2.9997227192,3.3903038502
87.4240007401,-2.9997410774,3.3884282112
88.4240579605,-2.9997324944,3.386582613
89.424115181,-2.9997382164,3.3847212791
90.4241724014,-2.9997239113,3.3829314709
91.4242291451,-2.9997398853,3.3811285496
92.4242863655,-2.9997341633,3.379360199
93.424343586,-2.9997389317,3.3775696754
94.4244008064,-2.9997289181,3.3758196831
95.4244580269,-2.9997291565,3.3740634918
96.4245152473,-2.9997384548,3.3723342419
97.4245724678,-2.9997363091,3.37063241
98.4246296883,-2.9997460842,3.3689212799
99.4246869087,-2.9997365475,3.3672683239
100.4247441292,-2.9997303486,3.3656044006
101.4248013496,-2.9997460842,3.3639388084
102.4248585701,-2.9997377396,3.362329483
103.423915863,-2.9997496605,3.3606975079
104.4239730835,-2.9997487068,3.3590877056
105.424030304,-2.9997441769,3.357493639
106.4240875244,-2.9997577667,3.3559052944
107.4241447449,-2.9997553825,3.3543694019
108.4242019653,-2.9997441769,3.35277915
109.4242591858,-2.9997680187,3.3512599468
110.4243164063,-2.9997603893,3.3497347832
111.4243731499,-2.9997622967,3.3482027054
112.4244303703,-2.9997560978,3.3466925621
113.4244875908,-2.9997458458,3.3452003002
114.4245448112,-2.9997582436,3.343706131
115.4246020317,-2.9997754097,3.3422529697
116.4246592522,-2.9997487068,3.3407921791
117.4247164726,-2.9997458458,3.3393366337
118.4247736931,-2.9997591972,3.3378932476
119.4248309135,-2.9997644424,3.3364694118
120.424888134,-2.9997680187,3.3350567818
121.4239454269,-2.9997429848,3.3336589336
122.4240026474,-2.9997611046,3.3322660923
123.4240598679,-2.9997413158,3.3308801651
124.4241170883,-2.9997475147,3.3294887543
125.4241743088,-2.9997680187,3.3281316757
126.4242315292,-2.9997537136,3.3267822266
127.4242887497,-2.9997320175,3.3254294395
128.4243459702,-2.9997465611,3.3240954876
129.4244031906,-2.9997479916,3.3227643967
130.4244604111,-2.9997377396,3.3214309216
131.4245171547,-2.9997398853,3.3201272488
132.4245743752,-2.9997429848,3.318852663
133.4246315956,-2.9997601509,3.3175411224
134.4246888161,-2.9997520447,3.3162441254
135.4247460365,-2.9997420311,3.3149790764
136.424803257,-2.9997632504,3.3137171268
137.4248604774,-2.9997537136,3.3124628067
138.4239177704,-2.9997274876,3.3112051487
139.4239749908,-2.9997563362,3.3099796772
140.4240322113,-2.9997582436,3.3087434769
141.4240894318,-2.9997432232,3.3075361252
142.4241466522,-2.9997520447,3.3063085079
143.4242038727,-2.9997625351,3.3051040173
144.4242610931,-2.9997742176,3.3039081097
145.4243183136,-2.9997680187,3.3027217388
146.4243755341,-2.9997603893,3.3015322685
147.4244327545,-2.9997825623,3.3003730774
148.424489975,-2.9997601509,3.2992248535
149.4245471954,-2.9997429848,3.2980642319
150.4246039391,-2.9997551441,3.2968962193
