Time (s),Current (A),Voltage(V)
0.4230241776,-2.9996113777,3.8159649372
1.423081398,-2.9996054173,3.7822678089
2.4231386185,-2.9996693134,3.7659051418
3.4221959114,-2.9996693134,3.7537961006
4.422252655,-2.9996788502,3.7438094616
5.4223103523,-2.9996907711,3.7350978851
6.4223670959,-2.9996814728,3.7273099422
7.4224247932,-2.9996883869,3.7202115059
8.4224815369,-2.9997122288,3.7136054039
9.4225387573,-2.9997045994,3.7074465752
10.4225959778,-2.9997060299,3.7016372681
11.4226531982,-2.9997007847,3.6961812973
12.4227104187,-2.9997012615,3.6909592152
13.4227676392,-2.9997253418,3.6860005856
14.4228243828,-2.9997017384,3.6812438965
15.4228820801,-2.9997220039,3.6766886711
16.4229388237,-2.9997177124,3.6723136902
17.422996521,-2.9997401237,3.6681106091
18.4230532646,-2.9997150898,3.6640517712
19.4231109619,-2.9997103214,3.6600956917
20.422167778,-2.9997224808,3.6563146114
21.4222254753,-2.9997384548,3.6526155472
22.4222822189,-2.9997184277,3.6490402222
23.4223399162,-2.9997286797,3.6455557346
24.4223966599,-2.9997293949,3.6421904564
25.4224543571,-2.9997270107,3.6388721466
26.4225111008,-2.9997386932,3.6356551647
27.4225687981,-2.9997236729,3.6325182915
28.4226255417,-2.9997291565,3.6294155121
29.4226827621,-2.9997484684,3.6264338493
30.4227399826,-2.9997246265,3.6234862804
31.4227972031,-2.9997501373,3.6206030846
32.4228539467,-2.999735117,3.6177697182
33.422911644,-2.9997591972,3.614979744
34.4229683876,-2.9997451305,3.6122655869
35.4230260849,-2.9997308254,3.6095900536
36.4230828285,-2.9997375011,3.6069412231
37.4231405258,-2.9997506142,3.604347229
38.4221973419,-2.9997475147,3.6017975807
39.4222545624,-2.9997291565,3.5992648602
40.4223117828,-2.9997191429,3.5967738628
41.4223690033,-2.9997310638,3.5943419933
42.4224262238,-2.9997425079,3.5919306278
43.4224834442,-2.9997546673,3.589548111
44.4225406647,-2.9997382164,3.5871865749
45.4225978851,-2.9997415543,3.5848801136
46.4226551056,-2.9997460842,3.5825829506
47.422712326,-2.9997456074,3.5803463459
48.4227695465,-2.9997382164,3.5781190395
49.422826767,-2.999735117,3.5759012699
50.4228839874,-2.9997372627,3.5737390518
51.4229412079,-2.9997487068,3.5716094971
52.4229979515,-2.9997267723,3.5694928169
53.423055172,-2.9997410774,3.5673928261
54.4231123924,-2.9997320175,3.5653598309
55.4221696854,-2.9997363091,3.563293457
56.4222269058,-2.9997570515,3.5612947941
57.4222841263,-2.9997537136,3.5593180656
58.4223413467,-2.9997401237,3.557333231
59.4223985672,-2.9997427464,3.555385828
60.4224557877,-2.999733448,3.5534727573
61.4225130081,-2.9997446537,3.5515596867
62.4225702286,-2.9997241497,3.5497012138
63.422627449,-2.9997487068,3.5478699207
64.4226846695,-2.9997413158,3.5460150242
65.42274189,-2.9997391701,3.5442183018
66.4227991104,-2.9997279644,3.5424163342
67.4228563309,-2.9997341633,3.5406537056
68.4229135513,-2.9997279644,3.5389108658
69.4229707718,-2.9997560978,3.5372004509
70.4230279922,-2.9997551441,3.5354831219
71.4230852127,-2.9997332096,3.5337896347
72.4231419563,-2.9997262955,3.5321164131
73.4221992493,-2.9997274876,3.5304868221
74.4222564697,-2.9997460842,3.5288486481
75.4223136902,-2.9997417927,3.5272324085
76.4223709106,-2.9997375011,3.5256249905
77.4224281311,-2.999730587,3.5240423679
78.4224853516,-2.9997344017,3.5224769115
79.422542572,-2.9997365475,3.5209376812
80.4225997925,-2.9997470379,3.5194189548
81.4226570129,-2.9997529984,3.5178813934
82.4227142334,-2.9997358322,3.5163815022
83.4227714539,-2.9997520447,3.5149054527
84.4228286743,-2.9997274876,3.5134129524
85.4228858948,-2.999724865,3.5119731426
86.4229431152,-2.9997389317,3.510512352
