Time (s),Current (A),Voltage(V)
0.4270243645,-2.9996128082,3.7673377991
1.4270815849,-2.9996194839,3.7229363918
2.4271388054,-2.9996192455,3.7015888691
3.4271960258,-2.9996554852,3.6857552528
4.4272532463,-2.9996733665,3.67273736
5.4263105392,-2.9996953011,3.661482811
6.4263677597,-2.9996852875,3.6514492035
7.4264249802,-2.9997017384,3.642343998
8.4264822006,-2.9997055531,3.6339364052
9.4265394211,-2.9997138977,3.6260950565
10.4265966415,-2.9997017384,3.6187167168
11.426653862,-2.9996976852,3.6117246151
12.4267110825,-2.999704361,3.6050944328
13.4267683029,-2.9996988773,3.5987186432
14.4268255234,-2.9997110367,3.592625618
15.4268827438,-2.9997293949,3.586738348
16.4269399643,-2.9997253418,3.5810804367
17.4269967079,-2.9997253418,3.5755681992
18.4270539284,-2.9997241497,3.5702316761
19.4271111488,-2.9997200966,3.5650382042
20.4271683693,-2.9997179508,3.5599646568
21.4272255898,-2.9997110367,3.5550379753
22.4272828102,-2.9997105598,3.5502355099
23.4263401031,-2.9997234344,3.5455210209
24.4263973236,-2.9997293949,3.5409386158
25.4264545441,-2.9997460842,3.5364069939
26.4265117645,-2.9997227192,3.5319998264
27.426568985,-2.9997115135,3.5276625156
28.4266262054,-2.9997267723,3.5234100819
29.4266834259,-2.9997084141,3.5192494392
30.4267406464,-2.9997169971,3.515162468
31.4267978668,-2.9997279644,3.5111365318
32.4268550873,-2.9997317791,3.5071732998
33.4269123077,-2.9997386932,3.5032997131
34.4269695282,-2.999730587,3.4994771481
35.4270267487,-2.9997270107,3.4957091808
36.4270839691,-2.999735117,3.4920427799
37.4271407127,-2.9997198582,3.488376379
38.4271979332,-2.9997062683,3.4848120213
39.4272551537,-2.9997289181,3.4812846184
40.4263124466,-2.9997222424,3.4778108597
41.4263696671,-2.9997282028,3.4743971825
42.4264268875,-2.9997160435,3.4710168839
43.426484108,-2.9997205734,3.4676947594
44.4265413284,-2.9997227192,3.4644281864
45.4265985489,-2.9997155666,3.4612164497
46.4266557693,-2.9997198582,3.4580309391
47.4267129898,-2.9997279644,3.4548816681
48.4267702103,-2.9997091293,3.4518105984
49.4268274307,-2.9997124672,3.4487662315
50.4268846512,-2.9997050762,3.4457581043
51.4269418716,-2.9997112751,3.4427905083
52.4269990921,-2.9997007847,3.4398727417
53.4270563126,-2.999723196,3.4369635582
54.427113533,-2.9997296333,3.4341211319
55.4271707535,-2.9997153282,3.431303978
56.4272279739,-2.9997062683,3.4285123348
57.4272847176,-2.9996993542,3.4257736206
58.4263420105,-2.9997169971,3.4230527878
59.426399231,-2.999707222,3.4203836918
60.4264564514,-2.9997153282,3.4177296162
61.4265136719,-2.9997220039,3.4151244164
62.4265708923,-2.9997310638,3.412517786
63.4266281128,-2.9997138977,3.4099736214
64.4266853333,-2.999727726,3.407443285
65.4267425537,-2.9997406006,3.4049446583
66.4267997742,-2.9997398853,3.4024548531
67.4268569946,-2.9997255802,3.4000277519
68.4269142151,-2.9997096062,3.397619009
69.4269714355,-2.999730587,3.3952131271
70.427028656,-2.9997308254,3.3928623199
71.4270858765,-2.9997239113,3.3905172348
72.4271430969,-2.9997153282,3.3882012367
73.4272003174,-2.9997355938,3.3859131336
74.4272575378,-2.9997308254,3.3836488724
75.4263143539,-2.9997200966,3.3814313412
76.4263715744,-2.9997324944,3.3792109489
77.4264287949,-2.9997332096,3.3770222664
78.4264860153,-2.9997377396,3.3748660088
79.4265432358,-2.9997212887,3.3727271557
80.4266004562,-2.9997172356,3.3706026077
81.4266576767,-2.9997344017,3.3684988022
82.4267148972,-2.999724865,3.3664238453
83.4267721176,-2.9997196198,3.3643546104
84.4268293381,-2.9997341633,3.3623278141
85.4268865585,-2.9997198582,3.360309124
86.426943779,-2.9997136593,3.3583128452
87.4270009995,-2.9997341633,3.3563549519
88.4270582199,-2.9997212887,3.3543903828
89.4271154404,-2.9997239113,3.3524472713
90.4271726608,-2.9997212887,3.3505003452
91.4272298813,-2.999730587,3.3486106396
92.4272871017,-2.9997460842,3.3467254639
93.4263439178,-2.9997344017,3.344851017
94.4264011383,-2.9997224808,3.343003273
95.4264583588,-2.9997332096,3.3411715031
96.4265155792,-2.9997410774,3.339332819
97.4265727997,-2.9997358322,3.3375306129
98.4266295433,-2.9997358322,3.3357608318
99.4266872406,-2.9997227192,3.3339776993
100.4267439842,-2.9997475147,3.3322031498
101.4268016815,-2.9997451305,3.3304729462
102.4268584251,-2.9997522831,3.328753233
103.4269161224,-2.9997262955,3.3270504475
104.4269728661,-2.9997332096,3.3253667355
105.4270305634,-2.9997467995,3.3236932755
106.427087307,-2.9997470379,3.3220264912
107.4271450043,-2.9997341633,3.3203699589
108.4272017479,-2.9997317791,3.3187298775
109.4272594452,-2.9997432232,3.3170983791
110.4263162613,-2.9997611046,3.3154923916
111.4263734818,-2.9997382164,3.3139100075
112.4264307022,-2.9997332096,3.3123161793
113.4264879227,-2.9997601509,3.3107452393
114.4265451431,-2.9997429848,3.3091852665
115.4266023636,-2.9997317791,3.3076331615
116.4266591072,-2.9997389317,3.3061056137
117.4267163277,-2.9997451305,3.3045883179
118.4267735481,-2.9997575283,3.3030843735
119.4268307686,-2.9997398853,3.3015811443
120.426887989,-2.9997355938,3.3000874519
121.4269452095,-2.9997563362,3.2986240387
122.42700243,-2.999755621,3.2971642017
123.4270596504,-2.9997413158,3.2956976891
124.4271168709,-2.9997632504,3.2942676544
125.4271740913,-2.9997501373,3.2928493023
126.4272313118,-2.9997541904,3.2914280891
127.4272885323,-2.9997560978,3.2900137901
128.4263458252,-2.9997396469,3.288631916
129.4264030457,-2.9997286797,3.2872350216
130.4264602661,-2.9997625351,3.2858605385
131.4265174866,-2.9997475147,3.2844893932
132.426574707,-2.9997324944,3.2831501961
133.4266319275,-2.9997444153,3.2817912102
134.4266891479,-2.9997460842,3.2804746628
135.4267463684,-2.9997403622,3.2791464329
136.426803112,-2.9997320175,3.2778115273
137.4268603325,-2.9997234344,3.2765073776
138.4269175529,-2.9997508526,3.2752332687
139.4269747734,-2.9997270107,3.2739393711
140.4270319939,-2.9997417927,3.2726693153
141.4270892143,-2.9997420311,3.2713985443
142.4271464348,-2.9997291565,3.2701499462
143.4272036552,-2.9997591972,3.2688865662
144.4272608757,-2.9997401237,3.2676372528
145.4263181686,-2.999767065,3.2663888931
146.4263753891,-2.9997487068,3.2651782036
147.4264326096,-2.9997491837,3.2639622688
148.42648983,-2.9997582436,3.2627625465
149.4265470505,-2.9997560978,3.2615733147
150.4266042709,-2.9997601509,3.2603814602
151.4266614914,-2.9997522831,3.2591824532
152.4267187119,-2.9997513294,3.2580108643
153.4267759323,-2.9997677803,3.2568609715
154.4268331528,-2.9997348785,3.2556884289
155.4268903732,-2.9997427464,3.2545294762
156.4269471169,-2.9997735023,3.2533862591
157.4270043373,-2.9997487068,3.2522516251
158.4270615578,-2.9997589588,3.2511241436
159.4271187782,-2.9997718334,3.2500312328
160.4271759987,-2.9997386932,3.2489056587
161.4272332191,-2.9997537136,3.2477879524
162.4272904396,-2.9997608662,3.2466938496
163.4263477325,-2.999756813,3.2455737591
164.426404953,-2.9997649193,3.2444894314
165.4264621735,-2.999751091,3.2434308529
166.4265193939,-2.9997577667,3.2423474789
167.4265766144,-2.9997432232,3.2412877083
168.4266338348,-2.9997494221,3.2402284145
169.4266910553,-2.9997515678,3.2391803265
170.4267482758,-2.999751091,3.2381331921
171.4268054962,-2.9997363091,3.2370831966
172.4268627167,-2.9997661114,3.2360351086
173.4269199371,-2.9997534752,3.2350292206
174.4269771576,-2.9997541904,3.2339942455
175.4270343781,-2.9997735023,3.232970953
176.4270911217,-2.9997620583,3.2319762707
177.4271483421,-2.9997754097,3.2309663296
178.4272055626,-2.9997611046,3.2299809456
179.4272627831,-2.9997606277,3.2289617062
180.426320076,-2.9997704029,3.2279670238
181.4263772964,-2.9997639656,3.226988554
182.4264345169,-2.9997479916,3.2259852886
183.4264917374,-2.999753952,3.2250244617
184.4265489578,-2.9997808933,3.2240474224
