Time (s),Current (A),Voltage(V)
0.4310245514,-2.9996092319,3.8674390316
1.4310817719,-2.9996125698,3.8420138359
2.4311389923,-2.9996247292,3.8292140961
3.4311962128,-2.9996404648,3.8196172714
4.4302535057,-2.9996721745,3.8116459846
5.4303102493,-2.9996731281,3.8046836853
6.4303674698,-2.9996790886,3.7983789444
7.4304246902,-2.9996824265,3.7925822735
8.4304819107,-2.9996953011,3.7871837616
9.4305391312,-2.9997074604,3.7821159363
10.4305963516,-2.9996995926,3.7773001194
11.4306535721,-2.9997029305,3.7727270126
12.4307107925,-2.9996950626,3.7683615685
13.430768013,-2.9997007847,3.7641518116
14.4308252335,-2.9997076988,3.7601356506
15.4308824539,-2.9997150898,3.7562391758
16.4309396744,-2.999704361,3.7525017262
17.4309968948,-2.9997172356,3.748868227
18.4310541153,-2.9997067451,3.7453596592
19.4311113358,-2.9997177124,3.7419316769
20.4311685562,-2.9997215271,3.7386417389
21.4312257767,-2.9997069836,3.7354376316
22.4302830696,-2.9997253418,3.7323055267
23.4303402901,-2.9997332096,3.7292621136
24.4303970337,-2.9997303486,3.7263031006
25.4304542542,-2.999727726,3.7234184742
26.4305114746,-2.9997310638,3.7205965519
27.4305686951,-2.9997410774,3.7178361416
28.4306259155,-2.9997360706,3.7151486874
29.430683136,-2.9997358322,3.7125239372
30.4307403564,-2.9997346401,3.7099409103
31.4307975769,-2.9997403622,3.7074184418
32.4308547974,-2.9997403622,3.7049365044
33.4309120178,-2.9997415543,3.7025117874
34.4309692383,-2.9997396469,3.700129509
35.4310264587,-2.9997274876,3.6977818012
36.4310836792,-2.9997432232,3.6954565048
37.4311408997,-2.9997427464,3.6931986809
38.4311981201,-2.9997563362,3.6909587383
39.4302554131,-2.9997420311,3.6887629032
40.4303126335,-2.9997274876,3.6865637302
41.430369854,-2.9997215271,3.6844215393
42.4304270744,-2.9997177124,3.682305336
43.4304842949,-2.9997320175,3.6802017689
44.4305410385,-2.9997007847,3.6781549454
45.430598259,-2.9997036457,3.6761050224
46.4306554794,-2.9997029305,3.6740758419
47.4307126999,-2.9997239113,3.6720502377
48.4307699203,-2.9997227192,3.6700751781
49.4308271408,-2.9996974468,3.6681110859
50.4308843613,-2.9997029305,3.6661634445
51.4309415817,-2.9997138977,3.6642398834
52.4309988022,-2.9997167587,3.6623189449
53.4310560226,-2.9997084141,3.6604194641
54.4311132431,-2.9997291565,3.6585338116
55.4311704636,-2.9997169971,3.6566815376
56.431227684,-2.9997260571,3.6548349857
57.430284977,-2.999730587,3.6529865265
58.4303417206,-2.9997196198,3.6511516571
59.4303994179,-2.9997029305,3.6493399143
60.4304561615,-2.9997296333,3.6475653648
61.4305138588,-2.9997136593,3.6458003521
62.4305706024,-2.9997205734,3.644040823
63.4306282997,-2.9997279644,3.6422851086
64.4306850433,-2.9997181892,3.6405675411
65.4307422638,-2.999710083,3.6388347149
66.4307994843,-2.9997122288,3.6371462345
67.4308567047,-2.9997138977,3.6354594231
68.4309134483,-2.9997155666,3.6338067055
69.4309711456,-2.9997076988,3.6321308613
70.4310278893,-2.9997138977,3.6304938793
71.4310855865,-2.9997131824,3.6288664341
72.4311423302,-2.9997205734,3.6272525787
73.4312000275,-2.9997048378,3.62565732
74.4302568436,-2.999707222,3.6240985394
75.4303145409,-2.9997098446,3.6225428581
76.4303712845,-2.9997346401,3.6210031509
77.4304289818,-2.9997103214,3.6194906235
78.4304857254,-2.9997246265,3.6179602146
79.4305434227,-2.9997165203,3.6164681911
80.4306001663,-2.9997289181,3.6149744987
81.4306578636,-2.9997181892,3.6135151386
82.4307146072,-2.9997076988,3.6120545864
83.4307723045,-2.9997117519,3.6106345654
84.4308290482,-2.9997296333,3.6091983318
85.4308862686,-2.9997022152,3.6077985764
86.4309434891,-2.9997127056,3.6064071655
87.4310007095,-2.9997179508,3.605035305
88.4310574532,-2.9997375011,3.6036629677
89.4311151505,-2.9997067451,3.6023304462
