Time (s),Current (A),Voltage(V)
0.4370250702,-2.9995818138,3.7656786442
1.4370822906,-2.9996089935,3.7210729122
2.4371395111,-2.9996218681,3.6996259689
3.4371967316,-2.9996566772,3.6836779118
4.437253952,-2.9996721745,3.6706016064
5.4373111725,-2.9996845722,3.6592376232
6.4373683929,-2.9997179508,3.6491384506
7.4374256134,-2.9997131824,3.6399700642
8.4374828339,-2.9997088909,3.6315050125
9.4375400543,-2.9997081757,3.6235909462
10.4375972748,-2.999704361,3.616150856
11.4366540909,-2.9997117519,3.6091189384
12.4367117882,-2.9996993542,3.6024127007
13.4367685318,-2.9997096062,3.5959806442
14.4368262291,-2.9997291565,3.5898382664
15.4368829727,-2.999723196,3.5838887691
16.43694067,-2.9997265339,3.5781552792
17.4369974136,-2.9997515678,3.5726001263
18.4370551109,-2.9997177124,3.5672209263
19.4371118546,-2.9997310638,3.5619702339
20.437169075,-2.9997308254,3.5568621159
21.4372262955,-2.9997358322,3.5518836975
22.4372835159,-2.999730587,3.5470118523
23.4373402596,-2.9997293949,3.5422437191
24.4373979568,-2.9997396469,3.537579298
25.4374547005,-2.9997365475,3.5330336094
26.4375123978,-2.9997322559,3.5285639763
27.4375691414,-2.9997315407,3.5241770744
28.4376268387,-2.9997437,3.5198807716
29.4366836548,-2.9997315407,3.5156521797
30.4367413521,-2.9997365475,3.511496067
31.4367980957,-2.9997320175,3.5074412823
32.436855793,-2.9997420311,3.5034291744
33.4369125366,-2.9997425079,3.4994776249
34.4369702339,-2.9997160435,3.4956252575
35.4370269775,-2.9997317791,3.4918227196
36.4370846748,-2.9997074604,3.4880888462
37.4371414185,-2.9997429848,3.4844024181
38.4371991158,-2.9997196198,3.4807617664
39.4372558594,-2.9997301102,3.477209568
40.4373130798,-2.9997241497,3.4737148285
41.4373703003,-2.9997267723,3.4702348709
42.4374275208,-2.9997470379,3.46682477
43.4374842644,-2.9997406006,3.4634723663
44.4375419617,-2.9997346401,3.4601552486
45.4375987053,-2.9997274876,3.4569172859
46.4366559982,-2.9997160435,3.4537100792
47.4367132187,-2.9997141361,3.4505462646
48.4367704391,-2.9997055531,3.4474036694
49.4368276596,-2.9997165203,3.444321394
50.4368848801,-2.9997124672,3.4413058758
51.4369421005,-2.9997153282,3.4382998943
52.436999321,-2.9997084141,3.4353291988
53.4370565414,-2.9997131824,3.4324193001
54.4371137619,-2.9997267723,3.4295551777
55.4371709824,-2.9997086525,3.4267046452
56.4372282028,-2.9997289181,3.4238760471
57.4372854233,-2.9997234344,3.4210958481
58.4373426437,-2.9997332096,3.4183540344
59.4373998642,-2.9997293949,3.4156610966
60.4374570847,-2.9997208118,3.4129657745
61.4375143051,-2.9997227192,3.4103267193
