Time (s),Current (A),Voltage(V)
0.4410257339,-2.9996209145,3.7883219719
1.4410824776,-2.9996426105,3.7480256557
2.4411401749,-2.999683857,3.728918314
3.4411969185,-2.9996905327,3.7148351669
4.4412546158,-2.9996829033,3.703253746
5.4413113594,-2.9997017384,3.6932609081
6.4413685799,-2.9997105598,3.6843485832
7.4414258003,-2.9997036457,3.676245451
8.4414830208,-2.9997165203,3.6687655449
9.4415397644,-2.9997069836,3.6617834568
10.4415974617,-2.9997308254,3.6552600861
11.4416542053,-2.9997222424,3.6490690708
12.4417119026,-2.9997255802,3.643232584
13.4417686462,-2.9997215271,3.6376554966
14.4418263435,-2.9997346401,3.6323282719
15.4418830872,-2.9997251034,3.6272103786
16.4409408569,-2.9997153282,3.6222672462
17.4409976006,-2.9997210503,3.6175088882
18.4410552979,-2.9997487068,3.6129145622
19.4411120415,-2.9997372627,3.6084520817
20.4411697388,-2.9997413158,3.6041193008
21.4412264824,-2.9997236729,3.5999269485
22.4412841797,-2.9997460842,3.5958566666
23.4413409233,-2.9997344017,3.5918469429
24.4413986206,-2.9997360706,3.5879435539
25.4414553642,-2.9997580051,3.5841369629
26.4415125847,-2.9997384548,3.5804126263
27.4415698051,-2.9997401237,3.5767490864
28.4416270256,-2.9997389317,3.5731818676
29.4416837692,-2.9997470379,3.5696666241
30.4417414665,-2.999745369,3.5662038326
31.4417982101,-2.9997615814,3.5628151894
32.4418559074,-2.9997358322,3.5594863892
33.4419126511,-2.9997606277,3.5562307835
34.440969944,-2.9997560978,3.5530104637
35.4410271645,-2.999733448,3.5498256683
36.4410843849,-2.9997301102,3.5467169285
37.4411416054,-2.9997320175,3.5436267853
38.4411988258,-2.9997472763,3.5405919552
39.4412560463,-2.9997260571,3.5375981331
40.4413132668,-2.9997415543,3.5346434116
41.4413704872,-2.9997267723,3.5317685604
42.4414277077,-2.9997198582,3.5289213657
43.4414849281,-2.9997391701,3.5260975361
44.4415421486,-2.9997274876,3.5233428478
45.441599369,-2.999714613,3.5205848217
46.4416565895,-2.9997253418,3.5178918839
47.44171381,-2.9997346401,3.515213728
48.4417710304,-2.9997458458,3.5125846863
49.441827774,-2.9997487068,3.5099935532
50.4418849945,-2.9997360706,3.5074458122
51.4409422874,-2.9997341633,3.5049147606
52.4409995079,-2.9997410774,3.5024383068
53.4410567284,-2.9997460842,3.4999525547
54.4411139488,-2.9997293949,3.4975478649
55.4411711693,-2.9997413158,3.4951381683
56.4412283897,-2.999733448,3.4927661419
57.4412856102,-2.9997441769,3.4904258251
58.4413428307,-2.9997391701,3.4881203175
59.4414000511,-2.9997365475,3.4858388901
60.4414572716,-2.9997444153,3.4835817814
61.441514492,-2.9997417927,3.4813497066
62.4415717125,-2.9997260571,3.4791631699
63.441628933,-2.9997401237,3.476984024
64.4416861534,-2.9997460842,3.4748058319
65.4417433739,-2.9997570515,3.4727087021
66.4418005943,-2.9997396469,3.4705989361
67.4418578148,-2.9997589588,3.468524456
68.4419145584,-2.9997553825,3.4664540291
69.4409718513,-2.9997594357,3.4644110203
70.4410290718,-2.9997417927,3.4623920918
71.4410862923,-2.9997553825,3.4604103565
72.4411435127,-2.9997725487,3.4584457874
73.4412007332,-2.9997606277,3.4564816952
74.4412579536,-2.9997603893,3.4545655251
75.4413151741,-2.9997437,3.4526343346
76.4413723946,-2.9997553825,3.4507427216
77.441429615,-2.9997661114,3.4488635063
78.4414868355,-2.9997501373,3.4470198154
79.4415440559,-2.9997630119,3.4451887608
80.4416012764,-2.9997651577,3.4433588982
81.4416584969,-2.9997563362,3.4415621758
82.4417157173,-2.9997501373,3.4397888184
83.4417729378,-2.9997413158,3.4380300045
84.4418301582,-2.9997446537,3.4362740517
85.4418873787,-2.9997513294,3.4345140457
86.4409441948,-2.9997630119,3.4328167439
87.4410014153,-2.9997720718,3.4310920238
88.4410586357,-2.999774456,3.4293944836
89.4411158562,-2.9997680187,3.4277513027
90.4411730766,-2.9997527599,3.4260790348
91.4412302971,-2.9997425079,3.4244351387
92.4412875175,-2.9997577667,3.4228050709
93.441344738,-2.9997513294,3.4211769104
94.4414019585,-2.9997475147,3.4195747375
95.4414591789,-2.9997701645,3.4179992676
96.4415163994,-2.9997529984,3.4164190292
97.4415736198,-2.999767065,3.4148449898
98.4416308403,-2.9997475147,3.4133098125
99.4416880608,-2.9997484684,3.4117734432
100.4417452812,-2.9997563362,3.4102199078
101.4418025017,-2.9997644424,3.4087297916
102.4418597221,-2.9997551441,3.4072079659
103.4419169426,-2.9997553825,3.4057452679
104.4409737587,-2.9997577667,3.4042623043
105.4410309792,-2.9997444153,3.4028031826
106.4410881996,-2.9997494221,3.401324749
107.4411454201,-2.9997537136,3.3999085426
108.4412026405,-2.9997529984,3.3984441757
109.441259861,-2.9997451305,3.397030592
110.4413170815,-2.9997415543,3.3956279755
111.4413743019,-2.999733448,3.3942239285
112.4414315224,-2.9997656345,3.3928313255
113.4414887428,-2.9997596741,3.391446352
114.4415459633,-2.9997522831,3.3900856972
115.4416031837,-2.9997372627,3.3887312412
116.4416604042,-2.999745369,3.3873579502
117.4417176247,-2.9997441769,3.3860182762
118.4417748451,-2.9997444153,3.3846838474
119.4418320656,-2.9997611046,3.3833611012
120.441889286,-2.9997639656,3.3820428848
121.440946579,-2.9997630119,3.3807308674
122.4410033226,-2.999758482,3.3794231415
123.4410610199,-2.9997553825,3.3781328201
124.4411177635,-2.9997785091,3.3768475056
125.441174984,-2.9997782707,3.3756022453
126.4412322044,-2.999771595,3.3743302822
127.4412894249,-2.9997589588,3.3730773926
128.4413461685,-2.9997460842,3.3718235493
129.4414038658,-2.9997727871,3.3705575466
130.4414606094,-2.9997460842,3.3693602085
131.4415183067,-2.9997487068,3.3681399822
132.4415750504,-2.9997622967,3.3669264317
133.4416327477,-2.9997606277,3.3657238483
134.4416894913,-2.9997425079,3.3645138741
135.4417471886,-2.9997646809,3.3632953167
136.4418039322,-2.9997684956,3.3621132374
137.4418616295,-2.9997782707,3.3609483242
138.4419183731,-2.9997487068,3.3597729206
139.4409761429,-2.9997475147,3.3585941792
140.4410328865,-2.9997732639,3.3574290276
141.4410905838,-2.9997730255,3.3562910557
142.4411473274,-2.9997577667,3.3551366329
143.4412050247,-2.9997608662,3.3539893627
144.4412617683,-2.9997720718,3.352861166
145.4413189888,-2.9997816086,3.3517467976
146.4413762093,-2.9997467995,3.3506259918
147.4414334297,-2.9997620583,3.349501133
148.4414901733,-2.9997894764,3.3483991623
149.4415478706,-2.9997689724,3.3472979069
150.4416046143,-2.9997570515,3.3462181091
151.4416623116,-2.9997646809,3.3451249599
152.4417190552,-2.9997684956,3.3440256119
153.4417767525,-2.9997661114,3.3429729939
154.4418334961,-2.9997649193,3.3418908119
155.4418911934,-2.9997692108,3.3408317566
156.4409480095,-2.9997797012,3.3397877216
157.4410052299,-2.999776125,3.3387355804
158.4410624504,-2.9997673035,3.3376657963
159.4411196709,-2.9997746944,3.3366427422
160.4411768913,-2.9997730255,3.3356025219
161.4412341118,-2.9997718334,3.3345749378
162.4412913322,-2.9997780323,3.3335390091
163.4413485527,-2.9997756481,3.3325355053
164.4414057732,-2.9997830391,3.3315451145
165.4414629936,-2.9997780323,3.3305261135
166.4415202141,-2.9997675419,3.3295431137
167.4415769577,-2.9997799397,3.3285498619
168.4416341782,-2.9997889996,3.3275372982
169.4416913986,-2.9997713566,3.3265690804
170.4417486191,-2.9997849464,3.325564146
171.4418058395,-2.9997563362,3.3245966434
172.44186306,-2.9997701645,3.3236420155
173.4419202805,-2.9997830391,3.3226821423
174.4409775734,-2.9997689724,3.321706295
175.4410347939,-2.9997675419,3.32076478
176.4410920143,-2.9997639656,3.3198049068
177.4411492348,-2.9997625351,3.318870306
178.4412064552,-2.999751091,3.317936182
179.4412636757,-2.9997649193,3.3170127869
180.4413208961,-2.9997582436,3.3160846233
181.4413781166,-2.9997680187,3.3151469231
182.4414353371,-2.9997582436,3.3142237663
183.4414925575,-2.9997644424,3.3133273125
184.441549778,-2.9997618198,3.3124041557
185.4416069984,-2.9997467995,3.3115105629
186.4416642189,-2.9997630119,3.3105974197
187.4417209625,-2.9997646809,3.3097064495
188.441778183,-2.9997634888,3.3088107109
189.4418354034,-2.9997630119,3.3079078197
190.4418926239,-2.9997608662,3.3070416451
191.4409499168,-2.9997565746,3.3061602116
192.4410071373,-2.9997656345,3.3052744865
193.4410643578,-2.9997444153,3.304425478
194.4411215782,-2.9997389317,3.303565979
195.4411787987,-2.9997675419,3.3026835918
196.4412360191,-2.999753952,3.3018345833
197.4412932396,-2.999745369,3.3009815216
198.4413504601,-2.9997551441,3.3001070023
199.4414076805,-2.9997444153,3.2992844582
200.441464901,-2.9997601509,3.2984278202
201.4415221214,-2.999771595,3.2975978851
202.4415793419,-2.999768734,3.2967810631
203.4416365623,-2.999755621,3.2959361076
204.4416937828,-2.9997735023,3.2951247692
205.4417510033,-2.9997649193,3.2943136692
206.4418082237,-2.9997680187,3.2934989929
207.4418649673,-2.9997661114,3.2926623821
208.4409222603,-2.9997677803,3.2918682098
209.4409794807,-2.999765873,3.2910737991
210.4410367012,-2.999771595,3.2902591228
211.4410939217,-2.9997701645,3.2894809246
212.4411511421,-2.9997630119,3.2886917591
213.4412083626,-2.9997651577,3.2879014015
214.441265583,-2.9997768402,3.2871012688
215.4413228035,-2.9997770786,3.2863249779
216.441380024,-2.9997546673,3.2855532169
217.4414372444,-2.999755621,3.2847857475
218.4414944649,-2.9997782707,3.2840147018
219.4415516853,-2.9997622967,3.2832643986
220.4416089058,-2.9997525215,3.2824761868
221.4416661263,-2.9997782707,3.2817263603
222.4417233467,-2.9997684956,3.2809994221
223.4417805672,-2.9997506142,3.2802596092
224.4418377876,-2.9997673035,3.2794992924
225.4418950081,-2.9997689724,3.2787504196
226.4409518242,-2.9997661114,3.2780032158
227.4410090446,-2.9997699261,3.2772705555
228.4410662651,-2.9997596741,3.2765347958
229.4411234856,-2.9997649193,3.2758040428
230.441180706,-2.9997677803,3.275072813
231.4412379265,-2.9997651577,3.2743501663
232.4412951469,-2.9997591972,3.2736165524
233.4413523674,-2.9997801781,3.272903204
234.4414095879,-2.9997837543,3.2721805573
235.4414668083,-2.999758482,3.2714781761
236.4415240288,-2.9997651577,3.2707533836
237.4415812492,-2.9997787476,3.2700448036
238.4416384697,-2.9997625351,3.2693374157
239.4416956902,-2.9997634888,3.268638134
240.4417529106,-2.9997649193,3.2679429054
241.4418101311,-2.9997837543,3.2672576904
242.4418673515,-2.9997651577,3.2665579319
243.4409241676,-2.999771595,3.2658536434
244.4409813881,-2.9997916222,3.2651774883
245.4410386086,-2.9997906685,3.2644972801
246.441095829,-2.9997749329,3.2637994289
247.4411525726,-2.999777317,3.2631366253
248.4412102699,-2.9997746944,3.2624464035
249.4412670135,-2.9997797012,3.2617843151
250.4413247108,-2.9997828007,3.2611227036
251.4413814545,-2.9997904301,3.2604410648
252.4414391518,-2.9997785091,3.2597596645
253.4414958954,-2.9997787476,3.2591052055
254.4415535927,-2.9997842312,3.2584655285
255.4416103363,-2.9997813702,3.2578032017
256.4416680336,-2.9997823238,3.2571361065
257.4417247772,-2.9997849464,3.2565011978
258.4417824745,-2.999796629,3.2558488846
259.4418392181,-2.9997730255,3.2551887035
260.4418969154,-2.9997906685,3.254544735
261.4409537315,-2.9997992516,3.2539191246
262.4410114288,-2.9997746944,3.2532832623
263.4410681725,-2.9997735023,3.2526345253
264.4411253929,-2.9997770786,3.2519927025
265.4411826134,-2.9997861385,3.2513663769
266.4412398338,-2.9997882843,3.2507171631
267.4412965775,-2.9997680187,3.2500870228
268.4413542747,-2.99979949,3.2494516373
269.4414110184,-2.9997749329,3.2488470078
270.4414687157,-2.9997754097,3.2482373714
271.4415254593,-2.9997713566,3.2475821972
272.4415831566,-2.9997811317,3.2469704151
273.4416399002,-2.9997799397,3.2463450432
274.4416975975,-2.9997849464,3.2457332611
275.4417543411,-2.9997727871,3.2451210022
276.4418120384,-2.9997851849,3.2445225716
277.441868782,-2.9997701645,3.2438898087
278.440926075,-2.9997856617,3.243283987
279.4409832954,-2.9997797012,3.2427148819
280.4410405159,-2.9997749329,3.2420892715
281.4410977364,-2.9997706413,3.2414872646
282.4411549568,-2.9997768402,3.2408907413
283.4412121773,-2.9997801781,3.2402660847
284.4412693977,-2.9997529984,3.2396743298
285.4413266182,-2.999771595,3.2390840054
286.4413833618,-2.9997749329,3.2384831905
287.4414405823,-2.9997649193,3.2378904819
288.4414978027,-2.9997828007,3.2373092175
289.4415550232,-2.9997689724,3.2367079258
290.4416122437,-2.9997673035,3.2361226082
291.4416694641,-2.9997808933,3.2355420589
292.4417266846,-2.9997775555,3.2349700928
293.441783905,-2.9997606277,3.23437047
294.4418411255,-2.9997916222,3.233777523
295.4418983459,-2.9997811317,3.2331969738
296.4409556389,-2.9997797012,3.2326266766
297.4410128593,-2.9997935295,3.2320289612
298.4410700798,-2.9997820854,3.2314651012
299.4411273003,-2.9997644424,3.2308928967
300.4411845207,-2.9997975826,3.2303268909
301.4412417412,-2.9997870922,3.2297661304
302.4412989616,-2.9997799397,3.2291743755
303.4413561821,-2.9997861385,3.2285938263
304.4414134026,-2.9997899532,3.2280259132
305.441470623,-2.9997935295,3.2274594307
306.4415273666,-2.9997766018,3.2268779278
307.4415845871,-2.9997806549,3.2263262272
308.4416418076,-2.999786377,3.225744009
309.441699028,-2.9997844696,3.2251942158
310.4417562485,-2.9997718334,3.2246232033
311.4418134689,-2.9997801781,3.2240703106
312.4418706894,-2.9997916222,3.2235021591
313.4409279823,-2.9997644424,3.2229487896
314.4409852028,-2.9997868538,3.2223687172
315.4410424232,-2.9997797012,3.2218122482
316.4410996437,-2.9997732639,3.2212581635
317.4411568642,-2.999765873,3.2207028866
318.4412140846,-2.9997911453,3.2201411724
319.4412713051,-2.9997799397,3.2195944786
320.4413285255,-2.999787569,3.2190365791
321.441385746,-2.9997746944,3.2184944153
322.4414429665,-2.9997553825,3.2179312706
323.4415001869,-2.9997711182,3.2173886299
324.4415574074,-2.9997923374,3.2168343067
325.4416146278,-2.9997766018,3.2162823677
326.4416713715,-2.9997684956,3.2157244682
327.4417285919,-2.9997649193,3.2151811123
328.4417858124,-2.9997797012,3.2146191597
329.4418430328,-2.9997813702,3.2140679359
330.4419002533,-2.9997665882,3.2135219574
331.4409575462,-2.9997684956,3.2129876614
332.4410147667,-2.9997856617,3.2124483585
333.4410719872,-2.9997704029,3.2119016647
334.4411292076,-2.9997620583,3.2113523483
335.4411864281,-2.9997735023,3.2108047009
336.4412436485,-2.9997954369,3.2102508545
337.441300869,-2.9997882843,3.2097103596
338.4413580894,-2.9997692108,3.2091679573
339.4414153099,-2.9997749329,3.208616972
340.4414725304,-2.9997870922,3.2080729008
341.4415297508,-2.999771595,3.2075498104
342.4415869713,-2.9997632504,3.2069938183
343.4416441917,-2.9997718334,3.2064530849
344.4417014122,-2.9997704029,3.2059102058
345.4417581558,-2.9997720718,3.2053565979
346.4418153763,-2.9997606277,3.204823494
347.4418725967,-2.9997711182,3.2043011189
348.4409298897,-2.9997637272,3.2037603855
349.4409871101,-2.9997799397,3.2032248974
350.4410443306,-2.9997849464,3.2026901245
351.4411015511,-2.9997665882,3.2021644115
352.4411587715,-2.9997756481,3.2015945911
353.441215992,-2.9997689724,3.2010843754
354.4412732124,-2.999767065,3.2005429268
355.4413304329,-2.999765873,3.199996233
356.4413876534,-2.9997756481,3.1994652748
357.4414448738,-2.9997868538,3.1989145279
358.4415020943,-2.9997768402,3.1983933449
359.4415593147,-2.9997580051,3.1978545189
360.4416165352,-2.9997632504,3.197322607
361.4416737556,-2.9997951984,3.19678545
362.4417309761,-2.9997646809,3.1962645054
363.4417881966,-2.9997651577,3.1957337856
364.441845417,-2.9997904301,3.1951878071
365.4419021606,-2.9997923374,3.1946468353
366.4409589767,-2.9997673035,3.1941232681
367.441016674,-2.999787569,3.1935780048
368.4410734177,-2.999787569,3.1930613518
369.441131115,-2.9997780323,3.192530632
370.4411878586,-2.9997839928,3.1919910908
371.4412455559,-2.9997940063,3.1914410591
372.4413022995,-2.9997937679,3.1909291744
373.4413599968,-2.9997704029,3.1903839111
374.4414167404,-2.9997727871,3.189871788
375.4414744377,-2.9997830391,3.1893389225
376.4415311813,-2.9997756481,3.1888070107
377.4415888786,-2.9997692108,3.1882741451
378.4416456223,-2.9997916222,3.1877326965
379.4417033195,-2.9997856617,3.1871988773
380.4417600632,-2.9997727871,3.1866817474
381.4418177605,-2.9997649193,3.1861588955
382.4418745041,-2.9997758865,3.1856200695
383.440931797,-2.9997856617,3.1850962639
384.4409890175,-2.9997742176,3.1845626831
385.4410462379,-2.9997758865,3.1840376854
386.4411029816,-2.9997894764,3.1835308075
387.4411606789,-2.9997742176,3.1829781532
388.4412174225,-2.9997837543,3.1824655533
389.4412751198,-2.9997963905,3.1819159985
390.4413318634,-2.9997894764,3.1813788414
391.4413895607,-2.9997813702,3.1808555126
392.4414463043,-2.9997811317,3.1803228855
393.4415040016,-2.9997959137,3.1797881126
394.4415607452,-2.9997825623,3.1792628765
395.4416184425,-2.9997861385,3.1787221432
396.4416751862,-2.9997837543,3.1781990528
397.4417328835,-2.999776125,3.1776740551
398.4417896271,-2.9998056889,3.1771450043
399.4418473244,-2.9997899532,3.1766345501
400.441904068,-2.9998061657,3.1760780811
401.4409613609,-2.9997971058,3.1755430698
402.4410185814,-2.9997851849,3.1750206947
403.4410758018,-2.9998114109,3.1744937897
404.4411330223,-2.9997923374,3.1739637852
405.4411897659,-2.9997916222,3.173432827
406.4412469864,-2.9997868538,3.1729183197
407.4413042068,-2.9997749329,3.1723895073
408.4413614273,-2.9997830391,3.1718447208
409.4414186478,-2.9997932911,3.1713316441
410.4414758682,-2.9997954369,3.1707861423
411.4415330887,-2.9997878075,3.1702451706
412.4415903091,-2.9997842312,3.1697208881
413.4416475296,-2.9997868538,3.1691980362
414.4417047501,-2.9997816086,3.1686789989
415.4417619705,-2.99979949,3.1681408882
416.441819191,-2.9998028278,3.1676011086
417.4418764114,-2.9998033047,3.1670670509
418.4409337044,-2.9998030663,3.1665432453
419.4409909248,-2.9998054504,3.1659829617
420.4410481453,-2.9997889996,3.1654493809
421.4411053658,-2.999792099,3.1649229527
422.4411625862,-2.9998049736,3.1643972397
423.4412198067,-2.9997899532,3.1638729572
424.4412770271,-2.9998044968,3.1633348465
425.4413337708,-2.9998042583,3.1628127098
426.4413909912,-2.99979496,3.1622829437
427.4414482117,-2.999808073,3.1617343426
428.4415054321,-2.999809742,3.161200285
429.4415626526,-2.9998083115,3.1606750488
430.441619873,-2.9997854233,3.1601455212
431.4416770935,-2.9997987747,3.1596167088
432.441734314,-2.9997906685,3.159096241
433.4417915344,-2.9998016357,3.1585290432
434.4418487549,-2.9997954369,3.157987833
435.4419059753,-2.999819994,3.1574766636
436.4409632683,-2.9997811317,3.1569628716
437.4410204887,-2.9998044968,3.1564002037
438.4410777092,-2.9998087883,3.1558885574
439.4411349297,-2.9998018742,3.155343771
440.4411921501,-2.9997787476,3.1548008919
441.4412493706,-2.9998040199,3.1542849541
442.441306591,-2.9997806549,3.1537306309
443.4413638115,-2.9997880459,3.1532087326
444.4414205551,-2.9997842312,3.1526904106
445.4414777756,-2.99979496,3.1521391869
446.441534996,-2.9997971058,3.1516234875
447.4415922165,-2.9997766018,3.1510686874
448.441649437,-2.9997990131,3.1505391598
449.4417066574,-2.9997794628,3.1500160694
450.4417638779,-2.999776125,3.1494617462
451.4418210983,-2.9998009205,3.1489281654
452.4418783188,-2.9997899532,3.1483905315
453.4409356117,-2.9997837543,3.147857666
454.4409928322,-2.9997780323,3.1473248005
455.4410500526,-2.9997918606,3.1467993259
456.4411072731,-2.9997923374,3.1462523937
457.4411644936,-2.999767065,3.1457352638
458.441221714,-2.999758482,3.1451730728
459.4412789345,-2.9997680187,3.1446352005
460.4413361549,-2.9997732639,3.1441202164
461.4413933754,-2.9997856617,3.1435446739
462.4414505959,-2.9997954369,3.1430499554
463.4415078163,-2.9997866154,3.1425018311
464.4415645599,-2.9997766018,3.1419539452
465.4416217804,-2.999774456,3.1414251328
466.4416790009,-2.9997894764,3.1408755779
467.4417362213,-2.9997844696,3.1403427124
468.4417934418,-2.9997775555,3.1398072243
469.4418506622,-2.9998018742,3.139275074
470.4419078827,-2.9997870922,3.1387376785
471.4409651756,-2.9997935295,3.1381969452
472.4410223961,-2.999797821,3.137663126
473.4410796165,-2.9997885227,3.1371166706
474.441136837,-2.9998025894,3.1365785599
475.4411940575,-2.9998033047,3.1360256672
476.4412512779,-2.9997963905,3.1354997158
477.4413084984,-2.9998021126,3.1349742413
478.4413657188,-2.9997870922,3.1344413757
479.4414229393,-2.9997947216,3.1338839531
480.4414801598,-2.9997856617,3.1333572865
481.4415373802,-2.9997973442,3.1328063011
482.4415946007,-2.9997837543,3.1322689056
483.4416518211,-2.9998016357,3.1317343712
484.4417085648,-2.9997801781,3.1312069893
485.4417657852,-2.9997854233,3.1306574345
486.4418230057,-2.9997973442,3.1301243305
487.4418802261,-2.9997904301,3.1295888424
488.4409375191,-2.9997830391,3.1290440559
489.4409942627,-2.9998128414,3.1285071373
