Time (s),Current (A),Voltage(V)
0.4240241051,-2.9995815754,3.8678195477
1.4240813255,-2.9995810986,3.8427047729
2.424138546,-2.9995906353,3.8299543858
3.4241957664,-2.9996225834,3.8204452991
4.4242529869,-2.9996500015,3.8125185966
5.4243102074,-2.999651432,3.8055706024
6.4243674278,-2.9996433258,3.7993066311
7.4244246483,-2.9996578693,3.7935307026
8.4244818687,-2.999671936,3.7881438732
9.4245390892,-2.9996645451,3.783082962
10.4245963097,-2.9996953011,3.7782931328
11.4246535301,-2.9996845722,3.7737014294
12.4247107506,-2.9996767044,3.7693548203
13.424767971,-2.9996707439,3.7651879787
14.4248251915,-2.9996840954,3.7611625195
15.4238824844,-2.9996783733,3.7572720051
16.4239397049,-2.9996850491,3.7535150051
17.4239969254,-2.9996931553,3.7498950958
18.424053669,-2.9996771812,3.7463817596
19.4241108894,-2.9997017384,3.7429966927
20.4241681099,-2.9996950626,3.7396943569
21.4242253304,-2.9997005463,3.7364835739
22.4242825508,-2.9997086525,3.7333567142
23.4243397713,-2.9996933937,3.7303276062
24.4243969917,-2.9997210503,3.7273511887
25.4244542122,-2.9997017384,3.7244989872
26.4245114326,-2.9996953011,3.7217030525
27.4245686531,-2.9996991158,3.7189617157
28.4246258736,-2.9997000694,3.7162868977
29.424683094,-2.9997088909,3.7136807442
30.4247403145,-2.9997215271,3.7111260891
31.4247975349,-2.9997260571,3.7086346149
32.4238548279,-2.9997098446,3.7061581612
33.4239120483,-2.9997191429,3.7037529945
34.4239692688,-2.9997236729,3.7013733387
35.4240264893,-2.9997127056,3.6990399361
36.4240837097,-2.9997091293,3.6967344284
37.4241404533,-2.9997165203,3.6944758892
38.4241976738,-2.9997143745,3.6922256947
39.4242548943,-2.9997150898,3.6900224686
40.4243121147,-2.9997127056,3.6878561974
41.4243693352,-2.9997105598,3.6857273579
42.4244265556,-2.999694109,3.6835865974
43.4244837761,-2.9996829033,3.6815040112
44.4245409966,-2.9996771812,3.6794214249
45.424598217,-2.9996800423,3.6773700714
46.4246554375,-2.9996883869,3.6753277779
47.4247126579,-2.9997081757,3.6733038425
48.4247698784,-2.9997060299,3.6713261604
49.4248270988,-2.9996898174,3.6693432331
50.4238839149,-2.9996995926,3.6674003601
51.4239416122,-2.9996931553,3.6654448509
52.4239983559,-2.9996864796,3.6635203362
53.4240560532,-2.9996759892,3.6616191864
54.4241127968,-2.9996817112,3.6597361565
55.4241704941,-2.9996879101,3.6578569412
56.4242272377,-2.9996957779,3.6560163498
57.4242844582,-2.999712944,3.6541442871
58.4243416786,-2.9997138977,3.6523435116
59.4243988991,-2.999714613,3.6505346298
60.4244561195,-2.9997007847,3.648730278
61.42451334,-2.9997069836,3.6469547749
62.4245700836,-2.9996917248,3.6451983452
63.4246277809,-2.9996986389,3.6434271336
64.4246845245,-2.9997322559,3.6416902542
65.4247422218,-2.9997091293,3.639993906
66.4247989655,-2.9997036457,3.6382918358
67.4238567352,-2.9996981621,3.6365969181
68.4239134789,-2.9997150898,3.6349263191
69.4239711761,-2.9997084141,3.6332778931
70.4240279198,-2.9997003078,3.6316440105
71.4240856171,-2.9996917248,3.6300137043
72.4241423607,-2.9996960163,3.6284089088
73.424200058,-2.9996981621,3.6268234253
74.4242568016,-2.9997062683,3.6252634525
