Time (s),Current (A),Voltage(V)
0.4230241776,-2.9996137619,3.862606287
1.423081398,-2.9996101856,3.8366212845
2.4231386185,-2.9996247292,3.8235886097
3.4231958389,-2.9996480942,3.8138091564
4.4232530594,-2.999666214,3.8056857586
5.4233102798,-2.9996702671,3.7985787392
6.4223675728,-2.9996721745,3.7921826839
7.4224243164,-2.9996826649,3.7863001823
8.4224820137,-2.9996981621,3.7808122635
9.4225387573,-2.9996967316,3.7756583691
10.4225959778,-2.9996976852,3.770791769
11.4226531982,-2.9996972084,3.7661550045
12.4227104187,-2.9997045994,3.7617354393
13.4227676392,-2.9997003078,3.757496357
14.4228248596,-2.9997141361,3.7534198761
15.4228816032,-2.9997320175,3.7495102882
16.4229393005,-2.9997205734,3.7457213402
17.4229960442,-2.9997241497,3.742074728
18.4230537415,-2.9997329712,3.7385127544
19.4231104851,-2.9997172356,3.7350876331
20.4231681824,-2.9997220039,3.731785059
21.423224926,-2.9997317791,3.7285416126
22.4232826233,-2.9997303486,3.7253949642
23.4223394394,-2.9997355938,3.7223463058
24.4223971367,-2.9997320175,3.7193901539
25.4224538803,-2.9997136593,3.7164902687
26.4225115776,-2.9997241497,3.7136623859
27.4225683212,-2.9997346401,3.7109072208
28.4226260185,-2.9997456074,3.7082066536
29.4226827621,-2.9997324944,3.7055823803
30.4227399826,-2.999727726,3.7030127048
31.4227972031,-2.9997403622,3.7004942894
32.4228544235,-2.9997415543,3.6980242729
33.422911644,-2.9997537136,3.6955997944
34.4229688644,-2.9997293949,3.6932406425
35.4230256081,-2.999735117,3.6908786297
36.4230833054,-2.9997377396,3.6885893345
37.423140049,-2.9997546673,3.6863400936
38.4231977463,-2.999745369,3.6841402054
39.4232544899,-2.9997291565,3.6819608212
40.4233121872,-2.9997274876,3.6798148155
41.4223690033,-2.9997384548,3.6776916981
42.4224262238,-2.9997444153,3.6755983829
43.4224834442,-2.9997389317,3.6735463142
44.4225406647,-2.9997315407,3.6714994907
45.4225978851,-2.9997427464,3.6695108414
46.4226551056,-2.9997234344,3.6675262451
47.422712326,-2.9997410774,3.6655564308
48.4227695465,-2.999712944,3.6636304855
49.422826767,-2.9997246265,3.6617085934
50.4228839874,-2.9997122288,3.6598124504
51.4229412079,-2.9997286797,3.6579287052
52.4229984283,-2.9997360706,3.656062603
53.423055172,-2.9997279644,3.654214859
54.4231123924,-2.9997370243,3.6523971558
55.4231696129,-2.9997432232,3.6505949497
56.4232268333,-2.9997341633,3.6487829685
57.4232840538,-2.9997265339,3.6470046043
58.4223413467,-2.9997241497,3.6452445984
59.4223985672,-2.9997391701,3.6434979439
60.4224557877,-2.9997208118,3.6417694092
61.4225130081,-2.9997386932,3.6400575638
62.4225702286,-2.9997286797,3.6383497715
63.422627449,-2.9997406006,3.6366670132
64.4226846695,-2.9997377396,3.6349771023
65.42274189,-2.9997234344,3.6333339214
66.4227991104,-2.9997091293,3.6316871643
67.4228563309,-2.9997227192,3.6300568581
68.4229135513,-2.9997241497,3.6284401417
69.4229707718,-2.9997310638,3.6268308163
70.4230279922,-2.999733448,3.6252655983
71.4230852127,-2.9997293949,3.6236917973
72.4231424332,-2.9997425079,3.6221313477
73.4231991768,-2.9997344017,3.620606184
74.4232563972,-2.9997332096,3.6190860271
75.4233136177,-2.9997098446,3.6175832748
76.4223709106,-2.9997251034,3.6160767078
77.4224281311,-2.9997084141,3.6145887375
78.4224853516,-2.9997181892,3.613109827
79.422542572,-2.9997150898,3.6116733551
80.4225997925,-2.9997122288,3.6102232933
81.4226570129,-2.9997131824,3.6088290215
82.4227142334,-2.999707222,3.6074209213
83.4227714539,-2.999724865,3.6060080528
