Time (s),Current (A),Voltage(V)
0.426024437,-2.9995865822,3.769356966
1.4260816574,-2.9996170998,3.7252867222
2.4261388779,-2.9996492863,3.7040810585
3.4261960983,-2.9996702671,3.6883718967
4.4262533188,-2.9996678829,3.6754457951
5.4263105392,-2.9996917248,3.6642765999
6.4263677597,-2.9996945858,3.6543424129
7.4264249802,-2.9996926785,3.6453166008
8.4264822006,-2.9997112751,3.6369798183
9.4255390167,-2.9997131824,3.6292364597
10.425596714,-2.9996900558,3.6219289303
11.4256534576,-2.9996995926,3.6150224209
12.4257106781,-2.9996910095,3.608445406
13.4257678986,-2.9997086525,3.602158308
14.425825119,-2.9997158051,3.5961017609
15.4258823395,-2.9997320175,3.5903048515
16.4259395599,-2.9997403622,3.5846986771
17.4259963036,-2.9997525215,3.5792615414
18.4260540009,-2.9997301102,3.5739812851
19.4261107445,-2.9997117519,3.5688948631
20.4261684418,-2.9997253418,3.5638868809
21.4262251854,-2.999727726,3.5590529442
22.4262828827,-2.9997372627,3.5542924404
23.4263396263,-2.9997417927,3.5496468544
24.4263973236,-2.9997317791,3.5451169014
25.4264540672,-2.9997332096,3.5406727791
26.425511837,-2.9997308254,3.5363287926
27.4255685806,-2.9997165203,3.5320591927
28.4256262779,-2.9997303486,3.5278859138
29.4256830215,-2.9997317791,3.5237846375
30.4257407188,-2.9997403622,3.519743681
31.4257974625,-2.9997427464,3.5157599449
32.4258546829,-2.9997441769,3.5118770599
33.4259119034,-2.9997355938,3.5080621243
34.4259691238,-2.9997410774,3.5042760372
35.4260263443,-2.9997253418,3.5005846024
36.4260835648,-2.9997360706,3.4969441891
37.4261403084,-2.9997363091,3.4933485985
38.4261980057,-2.9997384548,3.4898405075
39.4262547493,-2.9997398853,3.4863557816
40.4263124466,-2.9997293949,3.4829595089
41.4263691902,-2.9997200966,3.4795842171
42.4264268875,-2.9997365475,3.4762756824
43.4264836311,-2.9997196198,3.473003149
44.4255409241,-2.999723196,3.4697904587
45.4255981445,-2.9997227192,3.4666070938
46.425655365,-2.9997360706,3.4635035992
47.4257125854,-2.9997179508,3.4604215622
48.4257698059,-2.999730587,3.4573616982
49.4258270264,-2.9997253418,3.4543526173
50.4258842468,-2.9997220039,3.4513933659
51.4259414673,-2.9997255802,3.4484937191
52.4259986877,-2.9997191429,3.4455952644
53.4260559082,-2.9997360706,3.4427428246
54.4261131287,-2.9997358322,3.4399316311
55.4261703491,-2.999727726,3.4371511936
56.4262270927,-2.9997303486,3.4344134331
57.4262843132,-2.9997355938,3.4317069054
58.4263415337,-2.9997310638,3.4290347099
59.4263987541,-2.999733448,3.4263923168
60.4264559746,-2.9997208118,3.4237761497
