Time (s),Current (A),Voltage(V)
0.4340248108,-2.9996132851,3.7743356228
1.4340820313,-2.9996008873,3.7313170433
2.4341392517,-2.9996182919,3.7106013298
3.4341964722,-2.9996631145,3.6952624321
4.4342536926,-2.9996733665,3.6827027798
5.4343109131,-2.9996922016,3.6718668938
6.4343681335,-2.9996938705,3.6622171402
7.434425354,-2.999707222,3.6534376144
8.4344825745,-2.9997003078,3.6453778744
9.4335398674,-2.9997029305,3.6378853321
10.4335970879,-2.9997165203,3.630854845
11.4336543083,-2.9997005463,3.6242070198
12.4337115288,-2.9997124672,3.617893219
13.4337682724,-2.9997303486,3.6118693352
14.4338254929,-2.9997050762,3.6060976982
15.4338827133,-2.9997117519,3.6005618572
16.4339399338,-2.9997122288,3.5952212811
17.4339971542,-2.999714613,3.590079546
18.4340543747,-2.9996986389,3.5850784779
19.4341115952,-2.9997260571,3.5802266598
20.4341688156,-2.9997045994,3.5754828453
21.4342260361,-2.9997007847,3.5709002018
22.4342832565,-2.9997112751,3.5664246082
23.434340477,-2.999723196,3.5620419979
24.4343976974,-2.9996974468,3.5577623844
25.4344549179,-2.999714613,3.5535871983
26.4345121384,-2.999702692,3.5494866371
27.4335694313,-2.9997251034,3.5454816818
28.4336266518,-2.999735117,3.5415425301
29.4336838722,-2.9997253418,3.5376815796
30.4337410927,-2.999723196,3.5338835716
31.4337983131,-2.9997155666,3.5301425457
32.4338555336,-2.9997253418,3.5264823437
33.4339122772,-2.9997074604,3.5228891373
34.4339694977,-2.9997160435,3.5193505287
35.4340267181,-2.99969244,3.5158703327
36.4340839386,-2.9997262955,3.5124363899
37.4341411591,-2.9997005463,3.5090756416
38.4341983795,-2.9997103214,3.5057508945
39.4342556,-2.9997034073,3.5024883747
40.4343128204,-2.9996945858,3.4992589951
41.4343700409,-2.9997210503,3.496101141
42.4344272614,-2.9997150898,3.4929668903
43.4344844818,-2.9997084141,3.4899168015
44.4335417747,-2.9996938705,3.4868936539
45.4335985184,-2.9997186661,3.483907938
46.4336562157,-2.9996933937,3.480951786
47.4337129593,-2.9996967316,3.4780452251
48.4337706566,-2.9996950626,3.4751963615
49.4338274002,-2.9997057915,3.4723551273
50.4338850975,-2.9997076988,3.4695565701
51.4339418411,-2.9997091293,3.4668300152
52.4339990616,-2.9997098446,3.4641017914
53.434056282,-2.9997022152,3.4614334106
54.4341135025,-2.9997081757,3.4587569237
55.434170723,-2.999710083,3.4561543465
56.4342279434,-2.9997153282,3.4535701275
57.434284687,-2.9997155666,3.4510247707
58.4343423843,-2.9996948242,3.4485108852
59.434399128,-2.9997124672,3.4460282326
60.4344568253,-2.9997076988,3.4435636997
61.4345135689,-2.9997143745,3.4411337376
62.4335713387,-2.9997196198,3.4387204647
63.4336280823,-2.9997310638,3.4363398552
64.4336857796,-2.9997293949,3.4339895248
65.4337425232,-2.9997241497,3.4316666126
66.4338002205,-2.999723196,3.4293718338
67.4338569641,-2.9997251034,3.427093029
68.4339146614,-2.9997255802,3.4248476028
69.433971405,-2.9997179508,3.4226300716
70.4340291023,-2.9997110367,3.4204208851
71.4340858459,-2.9997191429,3.4182481766
72.4341430664,-2.9997227192,3.41609478
73.4342002869,-2.9997131824,3.413954258
74.4342575073,-2.9997098446,3.4118568897
75.4343147278,-2.9997236729,3.4097523689
76.4343719482,-2.9997279644,3.4076797962
77.4344286919,-2.999723196,3.4056463242
78.4344863892,-2.9997396469,3.4036157131
79.4335432053,-2.999712944,3.4016335011
80.4336004257,-2.9997301102,3.3996260166
81.4336576462,-2.9997205734,3.3976621628
82.4337148666,-2.9997191429,3.3957343102
83.4337720871,-2.9997255802,3.3937907219
84.4338293076,-2.9997196198,3.3918886185
85.433886528,-2.9997186661,3.3899877071
86.4339437485,-2.9997291565,3.3881044388
87.4340009689,-2.9997160435,3.3862566948
88.4340581894,-2.9997115135,3.3844227791
89.4341154099,-2.9997177124,3.3825759888
