Time (s),Current (A),Voltage(V)
0.4250245094,-2.9996030331,3.8659272194
1.4250817299,-2.9996027946,3.8408699036
2.4251384735,-2.9996218681,3.8281240463
3.4241957664,-2.9996209145,3.818595171
4.4242529869,-2.9996550083,3.8106427193
5.4243102074,-2.9996790886,3.8037164211
6.4243674278,-2.999682188,3.7974276543
7.4244246483,-2.999702692,3.7916474342
8.4244818687,-2.9996814728,3.7862355709
9.4245390892,-2.999666214,3.7811415195
10.4245963097,-2.9996898174,3.7763364315
11.4246535301,-2.9996883869,3.7717409134
12.4247107506,-2.9996802807,3.7673549652
13.424767971,-2.9996922016,3.7631568909
14.4248251915,-2.9997112751,3.7591416836
15.424882412,-2.9997048378,3.7552235126
16.4249396324,-2.9996809959,3.751491785
17.4249968529,-2.9997088909,3.7478411198
18.4250540733,-2.9997050762,3.7443306446
19.4251112938,-2.9997246265,3.7409389019
20.4241681099,-2.9997260571,3.7376492023
21.4242253304,-2.9997029305,3.7344388962
22.4242825508,-2.9997329712,3.731323719
23.4243397713,-2.9997122288,3.7282879353
24.4243969917,-2.9997045994,3.7253699303
25.4244542122,-2.9997153282,3.7224855423
26.4245114326,-2.9997012615,3.7196798325
27.4245686531,-2.9997208118,3.7169425488
28.4246258736,-2.9997062683,3.7142763138
29.424683094,-2.9997017384,3.7116773129
30.4247403145,-2.9997088909,3.7091431618
31.4247975349,-2.99969244,3.7066309452
32.4248547554,-2.9997091293,3.7041769028
33.4249119759,-2.9997127056,3.70175457
34.4249691963,-2.9997091293,3.6993808746
35.4250264168,-2.999724865,3.6970348358
36.4250836372,-2.9997200966,3.6947441101
37.4251408577,-2.9997067451,3.6924779415
38.4241976738,-2.999702692,3.6902377605
39.4242548943,-2.9996919632,3.6880471706
40.4243121147,-2.9996945858,3.6858596802
41.4243693352,-2.9997019768,3.6837184429
42.4244265556,-2.9996912479,3.6815896034
43.4244837761,-2.9996950626,3.6794829369
44.4245409966,-2.9996960163,3.6774091721
45.424598217,-2.9996974468,3.675358057
46.4246554375,-2.9996926785,3.6733100414
47.4247126579,-2.9997036457,3.6713037491
48.4247698784,-2.9997017384,3.6693077087
49.4248270988,-2.9997003078,3.6673219204
50.4248843193,-2.9996840954,3.6653647423
51.4249415398,-2.9996786118,3.6634395123
52.4249987602,-2.9996755123,3.6615211964
53.4250559807,-2.9996809959,3.6596074104
54.4251132011,-2.9996886253,3.6576945782
55.4241704941,-2.9996678829,3.6558258533
56.4242272377,-2.9996936321,3.6539881229
57.424284935,-2.9996972084,3.6521251202
58.4243416786,-2.9996883869,3.6503105164
59.4243988991,-2.9997050762,3.6484923363
60.4244561195,-2.9997127056,3.6467177868
61.42451334,-2.9996972084,3.6449291706
62.4245700836,-2.9996964931,3.6431715488
63.4246277809,-2.9997069836,3.6414327621
64.4246845245,-2.9996981621,3.6396942139
65.4247422218,-2.9996974468,3.6379785538
66.4247989655,-2.9997074604,3.6362886429
67.4248566628,-2.9996857643,3.6346302032
68.4249134064,-2.9996953011,3.6329669952
69.4249711037,-2.9996945858,3.631326437
70.4250278473,-2.9996900558,3.6296896935
71.4250855446,-2.9996850491,3.6280915737
72.4241423607,-2.999694109,3.6264925003
73.4241995811,-2.9996745586,3.6249270439
74.4242568016,-2.9997045994,3.6233530045
75.4243140221,-2.9996991158,3.6218142509
76.4243712425,-2.9997131824,3.6202745438
77.424428463,-2.99969244,3.6187825203
78.4244856834,-2.9997012615,3.6172876358
79.4245429039,-2.9997186661,3.6158134937
80.4246001244,-2.9997169971,3.6143267155
81.4246573448,-2.9997096062,3.6128740311
82.4247140884,-2.9996857643,3.6114647388
83.4247713089,-2.9996852875,3.6100289822
84.4248285294,-2.9997375011,3.6086397171
85.4248857498,-2.9997222424,3.6072466373
86.4249429703,-2.9997181892,3.6058766842
87.4250001907,-2.9997131824,3.6045284271
88.4250574112,-2.9997165203,3.6031968594
89.4251146317,-2.9997224808,3.601875782
90.4241719246,-2.9997155666,3.6005573273
91.4242291451,-2.9997296333,3.5992603302
92.4242863655,-2.9997115135,3.5979790688
93.424343586,-2.9997105598,3.5967178345
94.4244008064,-2.9996976852,3.5954675674
95.4244580269,-2.9997103214,3.594219923
96.4245152473,-2.9997069836,3.5929982662
97.4245724678,-2.9997138977,3.5917835236
98.4246296883,-2.9997301102,3.5905816555
99.4246869087,-2.9997260571,3.5893836021
100.4247441292,-2.9997062683,3.5882287025
101.4248008728,-2.9997131824,3.5870325565
102.4248580933,-2.9997160435,3.5858712196
103.4249153137,-2.9997336864,3.584741354
104.4249725342,-2.9997355938,3.5835936069
105.4250297546,-2.9997344017,3.5824613571
106.4250869751,-2.9997181892,3.5813491344
107.424144268,-2.9997346401,3.5802400112
108.4242014885,-2.9997274876,3.5791471004
109.424258709,-2.9997372627,3.578045845
110.4243159294,-2.9997406006,3.5769627094
111.4243731499,-2.999733448,3.5758960247
112.4244303703,-2.9997375011,3.5748186111
113.4244875908,-2.9997382164,3.5737566948
114.4245448112,-2.9997293949,3.5727124214
115.4246020317,-2.9997212887,3.5716633797
116.4246592522,-2.9997265339,3.5706198215
117.4247164726,-2.9997267723,3.5695953369
118.4247736931,-2.9997124672,3.568567276
119.4248309135,-2.9997253418,3.5675625801
120.424888134,-2.9997534752,3.5665335655
121.4249448776,-2.9997427464,3.5655353069
122.4250020981,-2.9997456074,3.5645229816
123.4250593185,-2.9997289181,3.5635287762
124.425116539,-2.9997355938,3.5625584126
125.4241738319,-2.9997432232,3.5615530014
126.4242310524,-2.9997401237,3.5605947971
127.4242882729,-2.9997384548,3.5596237183
128.4243454933,-2.9997560978,3.5586485863
129.4244027138,-2.9997498989,3.5576872826
130.4244599342,-2.9997577667,3.5567042828
131.4245171547,-2.9997382164,3.5557687283
132.4245743752,-2.9997441769,3.5548112392
133.4246315956,-2.9997179508,3.5538592339
134.4246888161,-2.9997451305,3.5529060364
135.4247460365,-2.9997425079,3.5519912243
136.424803257,-2.9997329712,3.551058054
137.4248604774,-2.999724865,3.5501317978
138.4249176979,-2.9997289181,3.5491936207
139.4249749184,-2.9997274876,3.5482625961
140.4250321388,-2.9997341633,3.5473549366
141.4250888824,-2.9997391701,3.5464146137
142.4241461754,-2.9997375011,3.5455138683
143.4242033958,-2.9997286797,3.5445997715
144.4242606163,-2.9997363091,3.5436828136
145.4243178368,-2.999735117,3.5427923203
146.4243750572,-2.9997396469,3.5418887138
147.4244322777,-2.9997344017,3.541002512
148.4244894981,-2.9997432232,3.5400936604
149.4245467186,-2.9997420311,3.5392034054
150.4246039391,-2.9997429848,3.5383076668
151.4246611595,-2.9997344017,3.5374212265
152.42471838,-2.9997293949,3.5365526676
153.4247756004,-2.9997236729,3.5356669426
154.4248328209,-2.9997391701,3.5348014832
155.4248900414,-2.9997425079,3.5339250565
156.4249472618,-2.9997479916,3.533046484
157.4250044823,-2.9997336864,3.5321748257
158.4250617027,-2.9997420311,3.5312862396
159.4251189232,-2.9997289181,3.5304319859
160.4241757393,-2.9997391701,3.5295667648
161.4242329597,-2.9997317791,3.528711319
162.4242901802,-2.9997389317,3.5278637409
163.4243474007,-2.9997508526,3.5270154476
164.4244046211,-2.9997491837,3.5261414051
165.4244618416,-2.9997406006,3.5252966881
166.424519062,-2.9997274876,3.5244441032
167.4245762825,-2.9997432232,3.5235998631
168.424633503,-2.999735117,3.5227694511
169.4246907234,-2.9997508526,3.5219342709
170.4247479439,-2.9997520447,3.5211055279
171.4248051643,-2.9997570515,3.5202746391
172.4248623848,-2.999751091,3.5194439888
173.4249196053,-2.9997427464,3.5186152458
174.4249768257,-2.9997446537,3.5177776814
175.4250340462,-2.9997439384,3.5169615746
176.4250912666,-2.9997348785,3.5161519051
177.4241480827,-2.9997360706,3.5153465271
178.4242053032,-2.9997508526,3.5145146847
179.4242625237,-2.9997451305,3.5137135983
180.4243197441,-2.9997529984,3.5128974915
181.4243764877,-2.9997675419,3.5120992661
182.424434185,-2.9997520447,3.5112740993
183.4244909286,-2.9997506142,3.5104775429
184.4245486259,-2.9997520447,3.5096635818
185.4246053696,-2.9997451305,3.5088613033
186.4246630669,-2.9997620583,3.50806427
187.4247198105,-2.9997413158,3.5072758198
188.4247775078,-2.9997603893,3.5064775944
189.4248342514,-2.9997615814,3.5056788921
190.4248919487,-2.9997594357,3.5048854351
191.4249486923,-2.9997451305,3.5040922165
192.4250063896,-2.9997529984,3.5032966137
193.4250631332,-2.9997441769,3.5025138855
194.4251208305,-2.9997520447,3.5017256737
195.4241776466,-2.9997527599,3.5009305477
196.4242348671,-2.9997527599,3.5001642704
197.4242920876,-2.9997634888,3.4993948936
198.424349308,-2.9997513294,3.4986176491
199.4244065285,-2.999776125,3.4978311062
200.4244632721,-2.9997651577,3.4970529079
201.4245204926,-2.9997475147,3.4962909222
202.424577713,-2.9997546673,3.4955327511
203.4246349335,-2.9997730255,3.4947659969
204.4246921539,-2.9997589588,3.4940061569
205.4247493744,-2.9997608662,3.4932658672
206.4248065948,-2.9997718334,3.4925017357
207.4248638153,-2.9997673035,3.4917430878
208.4249210358,-2.9997661114,3.4909882545
209.4249782562,-2.9997549057,3.4902341366
210.4250354767,-2.999756813,3.4894888401
211.4250926971,-2.9997496605,3.4887280464
212.4241499901,-2.9997386932,3.4879751205
213.4242072105,-2.9997498989,3.4872298241
214.424264431,-2.9997389317,3.4864907265
215.4243216515,-2.9997465611,3.4857494831
216.4243788719,-2.9997344017,3.4850006104
217.4244360924,-2.9997594357,3.4842722416
218.4244933128,-2.9997656345,3.4835317135
219.4245505333,-2.999771595,3.4827947617
220.4246072769,-2.999758482,3.4820497036
221.4246644974,-2.9997625351,3.4813175201
222.4247217178,-2.9997496605,3.4805884361
223.4247789383,-2.9997620583,3.4798436165
224.4248361588,-2.9997577667,3.479126215
225.4248933792,-2.9997534752,3.4784114361
226.4249505997,-2.9997634888,3.4776723385
227.4250078201,-2.9997618198,3.4769699574
228.4250650406,-2.9997661114,3.4762496948
229.425122261,-2.9997406006,3.4755301476
230.424179554,-2.9997417927,3.4748244286
231.4242367744,-2.9997537136,3.4740877151
232.4242939949,-2.9997575283,3.4733846188
233.4243512154,-2.9997484684,3.4726843834
234.4244084358,-2.9997699261,3.4719610214
235.4244656563,-2.9997630119,3.4712619781
