Time (s),Current (A),Voltage(V)
0.42202425,-2.9996037483,3.8664848804
1.4220814705,-2.9996140003,3.8409638405
2.4221386909,-2.9996442795,3.8281145096
3.4221959114,-2.9996547699,3.8185050488
4.4222531319,-2.9996762276,3.8104991913
5.4223103523,-2.9996907711,3.8035128117
6.4223675728,-2.9996774197,3.79717803
7.4224247932,-2.9996979237,3.7913720608
8.4224820137,-2.9997088909,3.7859694958
9.4225392342,-2.9997096062,3.7808952332
10.4225964546,-2.9997084141,3.7760779858
11.4226536751,-2.9997022152,3.7714793682
12.4227108955,-2.9996986389,3.7671208382
13.4217677116,-2.9997205734,3.7629168034
14.4218249321,-2.999712944,3.7588853836
15.4218821526,-2.9997193813,3.7550098896
16.4219388962,-2.9997088909,3.7512507439
17.4219965935,-2.9997227192,3.7476484776
18.4220533371,-2.9997007847,3.7441289425
19.4221110344,-2.9997105598,3.7407290936
20.422167778,-2.9997096062,3.73742342
21.4222254753,-2.9996972084,3.7342269421
22.4222822189,-2.9997291565,3.7311010361
23.4223399162,-2.9997160435,3.7280516624
24.4223966599,-2.9997110367,3.7250962257
25.4224543571,-2.9997348785,3.7222113609
26.4225111008,-2.999727726,3.7194137573
27.4225687981,-2.9997265339,3.7166593075
28.4226255417,-2.9997310638,3.7139632702
29.422683239,-2.9997234344,3.7113358974
30.4217400551,-2.9997034073,3.7087712288
31.4217977524,-2.9997131824,3.7062625885
32.421854496,-2.9997138977,3.7038052082
33.4219117165,-2.9997124672,3.7013816833
34.4219689369,-2.9997205734,3.6989967823
35.4220261574,-2.9997086525,3.6966812611
36.422082901,-2.9997081757,3.6943569183
37.4221405983,-2.9997308254,3.6920936108
38.4221973419,-2.9997265339,3.6898851395
39.4222550392,-2.9997150898,3.6876666546
40.4223117828,-2.9997041225,3.6855118275
41.4223694801,-2.9997165203,3.6833868027
42.4224262238,-2.9997286797,3.68125844
43.4224839211,-2.9997253418,3.6791958809
44.4225406647,-2.9997286797,3.6771373749
45.422598362,-2.9997172356,3.6751129627
46.4226551056,-2.9997224808,3.6731021404
47.4227128029,-2.9997234344,3.6710865498
48.421769619,-2.9997057915,3.6691367626
49.4218268394,-2.9997181892,3.6671826839
50.4218840599,-2.9997177124,3.6652469635
51.4219412804,-2.9997105598,3.6633524895
52.4219985008,-2.999710083,3.6614351273
53.4220557213,-2.9997088909,3.6595489979
54.4221129417,-2.999714613,3.6576800346
55.4221701622,-2.9997191429,3.6558287144
56.4222269058,-2.9997084141,3.6539926529
57.4222841263,-2.9997150898,3.6521921158
58.4223413467,-2.9997336864,3.6503868103
59.4223985672,-2.9997348785,3.6485900879
60.4224557877,-2.9997291565,3.6468095779
61.4225130081,-2.9997370243,3.6450541019
62.4225702286,-2.9997241497,3.6433017254
63.422627449,-2.9997296333,3.6415808201
64.4226846695,-2.9997131824,3.6398742199
65.4217419624,-2.9997160435,3.6381664276
66.4217991829,-2.9997150898,3.636490345
67.4218564034,-2.9997117519,3.6348192692
68.4219136238,-2.9997017384,3.6331675053
69.4219708443,-2.9996995926,3.6315233707
70.4220280647,-2.9997055531,3.6298961639
71.4220852852,-2.9997103214,3.6282942295
72.4221425056,-2.9997050762,3.6267018318
73.4221997261,-2.9997007847,3.6251327991
74.4222569466,-2.9997127056,3.6235692501
75.422314167,-2.9997191429,3.6220362186
76.4223709106,-2.999730587,3.6204948425
77.4224281311,-2.9997234344,3.6189510822
78.4224853516,-2.9997138977,3.617446661
79.422542572,-2.9997260571,3.6159601212
80.4225997925,-2.9997084141,3.6144843102
81.4226570129,-2.9997074604,3.6130521297
82.4227142334,-2.9997158051,3.6115958691
83.4217715263,-2.9997177124,3.6101748943
84.4218287468,-2.9997029305,3.6087694168
85.4218859673,-2.9997222424,3.607373476
86.4219431877,-2.9997169971,3.6059970856
87.4220004082,-2.9997155666,3.6046361923
88.4220576286,-2.999712944,3.6032819748
89.4221148491,-2.999730587,3.6019468307
90.4221720695,-2.9997286797,3.6006176472
91.42222929,-2.9997224808,3.5993003845
92.4222865105,-2.9997200966,3.5979931355
93.4223437309,-2.999727726,3.5967152119
94.4224009514,-2.9997296333,3.5954551697
95.422457695,-2.9997255802,3.5941953659
96.4225149155,-2.9997446537,3.5929410458
97.4225721359,-2.9997401237,3.5916867256
98.4226293564,-2.9997377396,3.5904541016
99.4226865768,-2.9997403622,3.589253664
100.4217438698,-2.9997253418,3.5880775452
101.4218010902,-2.9997291565,3.586867094
102.4218583107,-2.9997391701,3.5856833458
103.4219155312,-2.9997484684,3.584510088
104.4219727516,-2.9997429848,3.5833544731
105.4220299721,-2.9997515678,3.5822041035
106.4220871925,-2.999753952,3.5810678005
107.422144413,-2.9997479916,3.5799410343
108.4222016335,-2.9997341633,3.578815937
109.4222588539,-2.9997391701,3.577694416
110.4223160744,-2.9997441769,3.576584816
111.4223732948,-2.9997458458,3.5754840374
112.4224305153,-2.9997730255,3.5743882656
113.4224877357,-2.9997432232,3.5733172894
114.4225449562,-2.9997420311,3.5722591877
115.4226016998,-2.9997401237,3.5711736679
116.4226589203,-2.9997484684,3.5701124668
117.4227161407,-2.9997363091,3.5690600872
118.4217734337,-2.999751091,3.5680119991
119.4218306541,-2.9997391701,3.5669851303
