Time (s),Current (A),Voltage(V)
0.4350247383,-2.9996249676,3.8164458275
1.4350819588,-2.9996526241,3.7828722
2.4351391792,-2.9996502399,3.7665493488
3.4351963997,-2.9996635914,3.7544565201
4.4352536201,-2.999682188,3.7445070744
5.4353108406,-2.9996824265,3.7358312607
6.4353680611,-2.9997081757,3.7280445099
7.4354252815,-2.9997041225,3.7209508419
8.435482502,-2.9997320175,3.7143826485
9.4355397224,-2.9996993542,3.708262682
10.4355969429,-2.9997031689,3.7024855614
11.4356541634,-2.9997286797,3.6970069408
12.4357113838,-2.9997222424,3.6918029785
13.4347686768,-2.9997282028,3.6868581772
14.4348258972,-2.9997355938,3.6821138859
15.4348831177,-2.9997525215,3.6775560379
16.4349403381,-2.9997208118,3.6732170582
17.4349975586,-2.9997360706,3.6690034866
18.4350547791,-2.9997253418,3.6649518013
19.4351119995,-2.9997386932,3.6610431671
20.4351687431,-2.9997470379,3.6572551727
21.4352259636,-2.9997332096,3.6535627842
22.4352831841,-2.9997372627,3.650011301
23.4353404045,-2.9997167587,3.6465344429
24.435397625,-2.9997377396,3.64316535
25.4354548454,-2.9997322559,3.6398801804
26.4355120659,-2.9997196198,3.6366560459
27.4355692863,-2.9997301102,3.6335203648
28.4356265068,-2.9997255802,3.6304605007
29.4356837273,-2.9997382164,3.6274662018
30.4357409477,-2.9997425079,3.6245253086
31.4347982407,-2.9997308254,3.6216464043
32.4348554611,-2.9997344017,3.6188440323
33.4349126816,-2.9997239113,3.6160700321
34.434969902,-2.9997322559,3.6133522987
35.4350271225,-2.9997198582,3.6106824875
36.435084343,-2.9997270107,3.6080462933
37.4351415634,-2.9997224808,3.6054522991
38.4351987839,-2.9997286797,3.6029233932
39.4352560043,-2.9997308254,3.6004095078
40.435312748,-2.9997076988,3.5979392529
41.4353699684,-2.9997184277,3.5955071449
42.4354271889,-2.9997224808,3.5930855274
43.4354844093,-2.9997401237,3.5907082558
44.4355416298,-2.9997355938,3.5883705616
45.4355988503,-2.9997456074,3.5860688686
46.4356560707,-2.9997346401,3.5837738514
47.4357132912,-2.9997360706,3.5815348625
48.4347705841,-2.9997262955,3.5793104172
49.4348273277,-2.9997286797,3.5771253109
50.434885025,-2.9997253418,3.574975729
51.4349417686,-2.9997177124,3.5728461742
52.4349994659,-2.9997227192,3.5707275867
53.4350562096,-2.9997158051,3.5686540604
54.4351139069,-2.9997415543,3.5665967464
55.4351706505,-2.9997441769,3.5645680428
56.4352283478,-2.9997355938,3.562561512
57.4352850914,-2.9997382164,3.560585022
58.4353427887,-2.9997413158,3.5586330891
59.4353995323,-2.9997606277,3.5566895008
60.4354567528,-2.9997239113,3.5547981262
