Time (s),Current (A),Voltage(V)
0.4350247383,-2.9996027946,3.8674428463
1.4350814819,-2.9995911121,3.8421103954
2.4351391792,-2.999622345,3.8293130398
3.4351959229,-2.9996130466,3.8197894096
4.4352536201,-2.9996390343,3.8118567467
5.4353103638,-2.9996795654,3.8049015999
6.4353680611,-2.9996659756,3.7986423969
7.4354248047,-2.9996826649,3.7928609848
8.435482502,-2.9996562004,3.7874546051
9.4345393181,-2.9996910095,3.7824003696
10.4345965385,-2.9997022152,3.7775874138
11.434653759,-2.9997029305,3.7730109692
12.4347109795,-2.9996809959,3.7686288357
13.4347677231,-2.9996926785,3.7644500732
14.4348254204,-2.9996974468,3.7604169846
15.434882164,-2.9997031689,3.7565348148
16.4349398613,-2.9996933937,3.7527849674
17.4349966049,-2.999710083,3.7491772175
18.4350543022,-2.9997045994,3.7456459999
19.4351110458,-2.9996869564,3.742244482
20.4351687431,-2.9996986389,3.7389581203
21.4352254868,-2.9997177124,3.7357523441
22.4352831841,-2.9997110367,3.7326233387
23.4353399277,-2.9997155666,3.7296016216
24.435397625,-2.9997067451,3.7266447544
25.4354543686,-2.9996931553,3.7238001823
26.4345116615,-2.9997005463,3.7209944725
27.434568882,-2.9997158051,3.7182548046
28.4346261024,-2.9996974468,3.7155935764
29.4346833229,-2.9997169971,3.7129647732
30.4347405434,-2.999710083,3.7104144096
31.4347977638,-2.9997136593,3.7079131603
32.4348549843,-2.9997177124,3.7054452896
33.4349117279,-2.9997193813,3.7030329704
34.4349689484,-2.999710083,3.7006411552
35.4350261688,-2.9996988773,3.6982922554
36.4350833893,-2.9997117519,3.6960029602
37.4351406097,-2.9997003078,3.6937439442
38.4351978302,-2.9997081757,3.6914961338
39.4352550507,-2.9997265339,3.6892893314
40.4353122711,-2.9997122288,3.687120676
41.4353694916,-2.9997055531,3.6849834919
42.435426712,-2.9997122288,3.6828453541
43.434484005,-2.9997034073,3.6807169914
44.4345412254,-2.999702692,3.6786499023
45.4345984459,-2.9997131824,3.6765773296
46.4346556664,-2.9997000694,3.6745522022
47.4347128868,-2.9997096062,3.6725280285
48.4347701073,-2.9996972084,3.6705284119
49.4348273277,-2.9996948242,3.6685495377
50.4348845482,-2.9997155666,3.6665832996
51.4349417686,-2.9997110367,3.6646366119
52.4349985123,-2.9996986389,3.6627094746
53.4350557327,-2.9997076988,3.6608023643
54.4351129532,-2.9997177124,3.6589100361
55.4351701736,-2.9997177124,3.6570272446
56.4352273941,-2.9997184277,3.655143261
57.4352846146,-2.9997160435,3.6533231735
58.435341835,-2.9997081757,3.6514780521
59.4353990555,-2.9997003078,3.6496684551
60.4354562759,-2.9996864796,3.6478793621
61.4345135689,-2.999710083,3.6461000443
62.4345707893,-2.9997181892,3.6443443298
63.4346280098,-2.9997246265,3.6425960064
64.4346852303,-2.9997246265,3.6408526897
65.4347424507,-2.9997172356,3.6391441822
66.4347996712,-2.9997105598,3.6374311447
67.4348568916,-2.999723196,3.6357643604
68.4349141121,-2.999730587,3.6340873241
69.4349713326,-2.9997096062,3.6324367523
70.435028553,-2.9997177124,3.6307988167
71.4350857735,-2.9997041225,3.6291863918
72.4351425171,-2.9997143745,3.6275780201
73.4351997375,-2.9997291565,3.6259975433
74.435256958,-2.9997289181,3.624433279
75.4353141785,-2.9997289181,3.6228692532
76.4353713989,-2.9997184277,3.6213293076
77.4354286194,-2.9997251034,3.619818449
78.4344859123,-2.9997375011,3.6183145046
79.4345431328,-2.9997341633,3.6168339252
80.4346003532,-2.9997332096,3.6153635979
81.4346575737,-2.9997329712,3.6139047146
82.4347147942,-2.9997274876,3.6124665737
83.4347720146,-2.9997234344,3.6110498905
84.4348292351,-2.9997210503,3.6096327305
85.4348864555,-2.9997212887,3.6082553864
86.434943676,-2.999714613,3.6068658829
87.4350008965,-2.9997234344,3.6055202484
88.4350581169,-2.9997215271,3.6041500568
89.4351153374,-2.9997389317,3.6028058529
90.4351725578,-2.999735117,3.6014916897
91.4352297783,-2.9997320175,3.6001963615
92.4352865219,-2.9997172356,3.5989191532
93.4353437424,-2.9997348785,3.5976305008
94.4354009628,-2.9997372627,3.5963611603
95.4354581833,-2.9997389317,3.5951285362
96.4345154762,-2.9997441769,3.5939018726
97.4345726967,-2.9997332096,3.5926716328
98.4346299171,-2.9997386932,3.5914542675
99.4346871376,-2.9997358322,3.5902707577
100.4347443581,-2.9997413158,3.5890717506
101.4348015785,-2.9997375011,3.5878961086
102.434858799,-2.9997310638,3.5867311954
103.4349160194,-2.9997425079,3.5855705738
104.4349732399,-2.9997382164,3.5844123363
105.4350304604,-2.9997332096,3.583275795
106.4350876808,-2.9997320175,3.5821473598
107.4351449013,-2.9997360706,3.5810368061
108.4352021217,-2.9997320175,3.5799050331
109.4352593422,-2.9997475147,3.5788009167
110.4353165627,-2.9997382164,3.5777306557
111.4353737831,-2.9997487068,3.5766215324
112.4354305267,-2.9997427464,3.5755519867
113.4344878197,-2.9997403622,3.5744786263
114.4345445633,-2.9997406006,3.5734312534
115.4346022606,-2.9997415543,3.5723733902
116.4346590042,-2.9997406006,3.5713129044
117.4347167015,-2.9997515678,3.5702691078
118.4347734451,-2.9997460842,3.5692458153
119.4348311424,-2.9997467995,3.5682125092
120.434887886,-2.9997324944,3.5671920776
121.4349455833,-2.9997439384,3.5661668777
122.435002327,-2.9997320175,3.5651650429
123.4350600243,-2.9997196198,3.5641708374
124.4351167679,-2.9997529984,3.5631527901
125.4351744652,-2.9997498989,3.5621759892
126.4352312088,-2.99974823,3.5611665249
127.4352889061,-2.9997310638,3.5602006912
128.4353456497,-2.9997425079,3.5592188835
129.435403347,-2.9997329712,3.5582306385
130.4354600906,-2.9997286797,3.5572648048
131.4345173836,-2.9997205734,3.5562977791
132.4345741272,-2.9997320175,3.5553371906
133.4346318245,-2.999723196,3.5543870926
134.4346885681,-2.9997279644,3.5534422398
135.4347462654,-2.9997222424,3.5524907112
136.434803009,-2.9997308254,3.551535368
137.4348607063,-2.9997410774,3.5505957603
138.43491745,-2.9997205734,3.5496561527
139.4349751472,-2.9997358322,3.5487012863
140.4350318909,-2.9997265339,3.5477864742
141.4350895882,-2.9997138977,3.5468628407
142.4351463318,-2.9997324944,3.5459494591
143.4352040291,-2.9997317791,3.5450205803
144.4352607727,-2.9997329712,3.544093132
145.43531847,-2.9997429848,3.5431857109
146.4353752136,-2.9997253418,3.5422914028
147.4354329109,-2.9997308254,3.5413572788
148.434489727,-2.9997265339,3.5404520035
149.4345469475,-2.9997386932,3.539560318
150.4346041679,-2.999727726,3.5386631489
151.4346609116,-2.999724865,3.5377676487
152.434718132,-2.9997360706,3.5368556976
153.4347753525,-2.9997389317,3.5359818935
154.4348325729,-2.9997410774,3.5350978374
155.4348897934,-2.9997437,3.5341966152
156.4349470139,-2.9997372627,3.5333139896
157.4350042343,-2.9997541904,3.5324189663
158.4350614548,-2.9997563362,3.5315549374
159.4351186752,-2.9997582436,3.5306830406
160.4351758957,-2.9997534752,3.5298051834
161.4352331161,-2.9997413158,3.5289444923
162.4352903366,-2.9997456074,3.5280692577
163.4353475571,-2.9997563362,3.5272090435
164.4354047775,-2.9997420311,3.5263535976
165.435461998,-2.9997620583,3.5254864693
166.4345192909,-2.9997522831,3.5246388912
167.4345765114,-2.9997541904,3.5237791538
168.4346337318,-2.9997439384,3.5229351521
169.4346909523,-2.9997508526,3.5220928192
170.4347481728,-2.9997465611,3.5212478638
171.4348049164,-2.9997429848,3.5204052925
172.4348621368,-2.9997515678,3.5195548534
173.4349193573,-2.9997377396,3.518723011
174.4349765778,-2.9997363091,3.5178854465
175.4350337982,-2.9997291565,3.5170543194
176.4350910187,-2.9997181892,3.516241312
177.4351482391,-2.9997403622,3.5153799057
178.4352054596,-2.9997355938,3.5145647526
179.4352626801,-2.999735117,3.5137479305
180.4353199005,-2.999727726,3.5129265785
181.435377121,-2.9997420311,3.512093544
182.4354343414,-2.9997246265,3.5112950802
183.4344916344,-2.9997382164,3.5104584694
184.4345488548,-2.9997525215,3.5096588135
185.4346060753,-2.9997684956,3.5088419914
186.4346632957,-2.999751091,3.5080456734
187.4347205162,-2.9997618198,3.5072383881
188.4347777367,-2.9997479916,3.5064377785
189.4348349571,-2.9997618198,3.5056276321
190.4348921776,-2.9997479916,3.5048279762
191.4349489212,-2.9997475147,3.5040357113
192.4350061417,-2.9997375011,3.5032446384
193.4350633621,-2.9997344017,3.5024449825
194.4351205826,-2.9997241497,3.5016505718
195.435177803,-2.9997236729,3.5008592606
196.4352350235,-2.9997336864,3.5000619888
197.435292244,-2.9997415543,3.4992654324
198.4353494644,-2.9997470379,3.4984769821
199.4354066849,-2.9997270107,3.4976859093
200.4354639053,-2.9997437,3.4969146252
201.4345211983,-2.9997565746,3.4961311817
202.4345784187,-2.9997386932,3.4953546524
203.4346356392,-2.9997460842,3.4945836067
204.4346928596,-2.9997432232,3.4938004017
205.4347500801,-2.9997415543,3.493046999
206.4348073006,-2.9997417927,3.4922714233
207.434864521,-2.9997377396,3.4915075302
208.4349217415,-2.9997406006,3.4907426834
209.4349789619,-2.9997355938,3.4899613857
210.4350361824,-2.9997301102,3.4892082214
211.435092926,-2.99974823,3.4884593487
212.4351501465,-2.9997437,3.4877011776
213.4352073669,-2.9997506142,3.4869408607
214.4352645874,-2.9997377396,3.4862089157
215.4353218079,-2.9997467995,3.4854493141
216.4353790283,-2.9997475147,3.4846920967
217.4354362488,-2.9997582436,3.4839413166
218.4344935417,-2.9997475147,3.4832012653
219.4345507622,-2.9997549057,3.4824471474
220.4346079826,-2.999753952,3.4817178249
221.4346652031,-2.9997491837,3.480962038
222.4347224236,-2.9997546673,3.4802303314
223.434779644,-2.999755621,3.4794664383
224.4348368645,-2.9997537136,3.4787459373
225.4348940849,-2.9997549057,3.4780199528
226.4349513054,-2.9997565746,3.4772922993
227.4350085258,-2.9997770786,3.4765381813
228.4350657463,-2.9997513294,3.4758160114
229.4351229668,-2.9997479916,3.4750852585
230.4351801872,-2.9997520447,3.4743466377
231.4352369308,-2.9997315407,3.4736344814
232.4352941513,-2.9997437,3.4729063511
233.4353513718,-2.9997420311,3.4721784592
234.4354085922,-2.9997401237,3.4714672565
235.4354658127,-2.9997429848,3.4707355499
236.4345231056,-2.9997606277,3.4700186253
237.4345798492,-2.9997527599,3.4692997932
238.4346375465,-2.9997491837,3.4685993195
239.4346942902,-2.999751091,3.4678833485
240.4347519875,-2.9997694492,3.4671623707
241.4348087311,-2.9997498989,3.4664623737
242.4348664284,-2.9997601509,3.4657423496
243.434923172,-2.9997506142,3.4650595188
244.4349808693,-2.9997515678,3.4643745422
245.4350376129,-2.9997317791,3.463650465
246.4350953102,-2.9997429848,3.4629445076
247.4351520538,-2.9997358322,3.4622600079
248.4352097511,-2.9997398853,3.4615738392
249.4352664948,-2.9997475147,3.4608707428
250.4353237152,-2.9997324944,3.4601552486
251.4353809357,-2.9997370243,3.459471941
252.4354381561,-2.99974823,3.4587829113
253.4344949722,-2.9997467995,3.4581041336
254.4345526695,-2.9997565746,3.4574000835
255.4346094131,-2.9997427464,3.4567275047
256.4346671104,-2.9997220039,3.4560494423
257.4347238541,-2.9997205734,3.4553487301
258.4347815514,-2.9997425079,3.4546864033
259.434838295,-2.9997446537,3.4539966583
260.4348959923,-2.9997363091,3.4533321857
261.4349527359,-2.9997494221,3.452655077
262.4350104332,-2.9997384548,3.451993227
263.4350671768,-2.9997553825,3.4513070583
264.4351248741,-2.9997386932,3.4506351948
265.4351816177,-2.9997346401,3.4499707222
266.435239315,-2.9997329712,3.449285984
267.4352960587,-2.999730587,3.4486329556
268.435353756,-2.9997429848,3.4479660988
269.4354104996,-2.9997498989,3.4472959042
270.43546772,-2.9997606277,3.4466454983
271.4345245361,-2.9997363091,3.445987463
272.4345817566,-2.999730587,3.4453325272
273.4346389771,-2.9997415543,3.4446635246
274.4346961975,-2.9997336864,3.4440104961
275.434753418,-2.9997377396,3.4433567524
276.4348106384,-2.9997358322,3.4427134991
277.4348678589,-2.9997479916,3.4420611858
278.4349250793,-2.9997403622,3.4414162636
279.4349822998,-2.9997534752,3.4407584667
280.4350395203,-2.9997479916,3.4401080608
281.4350967407,-2.9997391701,3.4394621849
282.4351539612,-2.9997341633,3.4388203621
283.4352111816,-2.9997370243,3.4382014275
284.4352684021,-2.9997358322,3.4375476837
285.4353256226,-2.9997460842,3.436912775
286.435382843,-2.9997396469,3.4362733364
287.4354400635,-2.9997279644,3.4356517792
288.4344973564,-2.9997625351,3.4350118637
289.4345545769,-2.9997344017,3.4344022274
290.4346113205,-2.9997398853,3.4337716103
291.434668541,-2.9997348785,3.4331381321
292.4347257614,-2.9997341633,3.4325091839
293.4347829819,-2.9997444153,3.4318645
294.4348402023,-2.9997372627,3.4312515259
295.4348974228,-2.9997484684,3.4306416512
296.4349546432,-2.999755621,3.4300282001
297.4350118637,-2.9997386932,3.4293880463
298.4350690842,-2.9997296333,3.428771019
299.4351263046,-2.9997437,3.4281365871
300.4351835251,-2.9997577667,3.4275403023
301.4352407455,-2.9997432232,3.426913023
302.435297966,-2.9997372627,3.4263207912
303.4353551865,-2.9997365475,3.4257011414
304.4354124069,-2.9997446537,3.4250907898
305.4354696274,-2.9997484684,3.4244904518
306.4345269203,-2.9997527599,3.4238853455
307.4345841408,-2.999755621,3.4232909679
308.4346413612,-2.9997620583,3.422668457
309.4346985817,-2.9997456074,3.4220900536
310.4347553253,-2.9997441769,3.4214987755
311.4348125458,-2.9997355938,3.420889616
312.4348697662,-2.9997265339,3.4203016758
313.4349269867,-2.9997577667,3.419703722
314.4349842072,-2.9997661114,3.4191248417
315.4350414276,-2.9997470379,3.4185254574
316.4350986481,-2.9997363091,3.4179465771
317.4351558685,-2.9997398853,3.417339325
318.435213089,-2.9997420311,3.4167702198
319.4352703094,-2.9997415543,3.4161849022
320.4353275299,-2.9997615814,3.4156177044
321.4353847504,-2.9997596741,3.4150118828
322.4354419708,-2.9997520447,3.4144442081
323.4344992638,-2.9997718334,3.4138669968
324.4345564842,-2.999774456,3.4132976532
325.4346137047,-2.9997637272,3.4127130508
326.4346709251,-2.9997479916,3.4121520519
327.4347281456,-2.9997520447,3.4115827084
328.4347853661,-2.9997591972,3.4110124111
329.4348425865,-2.9997451305,3.4104466438
330.4348993301,-2.9997522831,3.4098992348
331.4349565506,-2.9997582436,3.4093310833
332.4350137711,-2.999765873,3.4087786674
333.4350709915,-2.9997711182,3.4082217216
334.435128212,-2.999771595,3.407661438
335.4351854324,-2.9997491837,3.4071054459
336.4352426529,-2.9997577667,3.4065649509
337.4352998734,-2.999755621,3.4060130119
338.4353570938,-2.9997534752,3.4054629803
339.4354143143,-2.9997787476,3.4049324989
340.4354715347,-2.9997730255,3.4043700695
341.4345288277,-2.999765873,3.4038450718
342.4345860481,-2.9997606277,3.4032986164
343.4346432686,-2.9997661114,3.4027533531
344.434700489,-2.9997527599,3.4022090435
345.4347577095,-2.9997484684,3.4017226696
346.43481493,-2.9997475147,3.4011585712
347.4348721504,-2.999745369,3.4006214142
348.4349293709,-2.999745369,3.4000997543
349.4349861145,-2.9997565746,3.3995676041
350.435043335,-2.9997680187,3.3990418911
351.4351005554,-2.9997611046,3.3985202312
