Time (s),Current (A),Voltage(V)
0.4340248108,-2.9995903969,3.868188858
1.4340820313,-2.9996187687,3.84283638
2.4341392517,-2.9996294975,3.8300549984
3.4341964722,-2.9996397495,3.8205237389
4.4342536926,-2.9996604919,3.8126158714
5.4343109131,-2.9996602535,3.8056745529
6.4343681335,-2.9996726513,3.799407959
7.434425354,-2.9996664524,3.7936384678
8.4344825745,-2.9996762276,3.7882568836
9.4345397949,-2.9996745586,3.7831771374
10.4335970879,-2.9996881485,3.7783975601
11.4336543083,-2.9996726513,3.7738137245
12.4337115288,-2.9996933937,3.7694633007
13.4337687492,-2.9996933937,3.765276432
14.4338259697,-2.9996900558,3.7612440586
15.4338831902,-2.9996974468,3.7573745251
16.4339404106,-2.9996950626,3.7536320686
17.4339971542,-2.9996953011,3.7500076294
18.4340543747,-2.9997055531,3.7465119362
19.4341115952,-2.9997029305,3.7431190014
20.4341688156,-2.999714613,3.7398014069
21.4342260361,-2.9997136593,3.7366111279
22.4342832565,-2.9997138977,3.7334861755
23.434340477,-2.9997022152,3.730455637
24.4343976974,-2.9997212887,3.7275087833
25.4344549179,-2.9996979237,3.7246267796
26.4345121384,-2.9996995926,3.7218363285
27.4345693588,-2.9996826649,3.7191009521
28.4336266518,-2.999686718,3.7164413929
29.4336838722,-2.9996974468,3.7138240337
30.4337410927,-2.9997241497,3.7112636566
31.4337983131,-2.9997138977,3.7087602615
32.4338555336,-2.9996991158,3.7063126564
33.4339127541,-2.999702692,3.7039141655
34.4339699745,-2.999707222,3.7015225887
35.434027195,-2.9997091293,3.6992030144
36.4340844154,-2.9996926785,3.6969079971
37.4341411591,-2.9997014999,3.6946547031
38.4341983795,-2.9996962547,3.692428112
39.4342556,-2.9996950626,3.6902196407
40.4343128204,-2.9997029305,3.6880471706
41.4343700409,-2.999702692,3.6858968735
42.4344272614,-2.9997098446,3.6837699413
43.4344844818,-2.9997014999,3.6817090511
44.4345417023,-2.9997000694,3.6796295643
45.4335989952,-2.9996864796,3.6775927544
46.4336557388,-2.9996967316,3.6755399704
47.4337134361,-2.9997117519,3.673532486
48.4337701797,-2.9996922016,3.6715457439
49.433827877,-2.9997050762,3.6695621014
50.4338846207,-2.9996993542,3.6676194668
51.433942318,-2.9996936321,3.6656720638
52.4339990616,-2.9996960163,3.6637468338
53.4340567589,-2.9996836185,3.6618492603
54.4341135025,-2.999694109,3.6599564552
55.4341711998,-2.9996912479,3.6581084728
56.4342279434,-2.9996979237,3.6562390327
57.4342851639,-2.9997155666,3.6544163227
58.4343423843,-2.9996991158,3.652598381
59.4343996048,-2.9997069836,3.650788784
60.4344568253,-2.9997260571,3.648979187
61.4345140457,-2.9996919632,3.6472241879
62.4345707893,-2.9997131824,3.6454496384
63.4336285591,-2.9997081757,3.6437120438
64.4336853027,-2.9997169971,3.6419928074
65.433743,-2.9997036457,3.6402699947
66.4337997437,-2.9997210503,3.638586998
67.4338574409,-2.999712944,3.6368889809
68.4339141846,-2.9997160435,3.6352372169
69.4339718819,-2.9997260571,3.6335802078
70.4340286255,-2.9997208118,3.6319580078
71.4340863228,-2.9997122288,3.6303591728
72.4341430664,-2.9997105598,3.6287474632
73.4342007637,-2.999712944,3.6271607876
74.4342575073,-2.9997186661,3.6255784035
75.4343152046,-2.9997012615,3.6240367889
76.4343719482,-2.9997081757,3.6224968433
77.4344291687,-2.9997048378,3.6209671497
78.4344863892,-2.9997048378,3.6194796562
79.4345436096,-2.9997055531,3.6179885864
80.4336004257,-2.9996960163,3.6165173054
81.4336576462,-2.9997060299,3.6150660515
82.4337148666,-2.9997048378,3.6136124134
83.4337720871,-2.9997241497,3.6121888161
84.4338293076,-2.9997191429,3.6107759476
85.433886528,-2.9997205734,3.6093854904
86.4339437485,-2.9997031689,3.6080057621
87.4340009689,-2.9997091293,3.6066460609
88.4340581894,-2.9997103214,3.6052827835
89.4341154099,-2.9997117519,3.60394907
90.4341726303,-2.9997186661,3.6026113033
91.4342298508,-2.9997138977,3.6013109684
92.4342870712,-2.9997127056,3.600022316
93.4343442917,-2.9997055531,3.5987582207
94.4344015121,-2.9997048378,3.5974855423
95.4344587326,-2.9997112751,3.5962219238
96.4345159531,-2.9997122288,3.5949897766
97.4345731735,-2.9997117519,3.5937626362
98.4336299896,-2.9997105598,3.5925343037
99.4336872101,-2.9997200966,3.5913383961
100.4337444305,-2.9997222424,3.5901517868
101.433801651,-2.9997270107,3.5889542103
102.4338588715,-2.9997212887,3.587802887
103.4339160919,-2.9997224808,3.586635828
104.4339733124,-2.9997186661,3.58548522
105.4340305328,-2.9997289181,3.5843441486
106.4340877533,-2.9997165203,3.5832009315
107.4341449738,-2.9997415543,3.5820713043
108.4342021942,-2.9997150898,3.5809783936
109.4342594147,-2.9997208118,3.5798623562
110.4343166351,-2.9997136593,3.5787661076
111.4343738556,-2.9997031689,3.5776879787
112.434431076,-2.9997055531,3.5765931606
113.4344882965,-2.9997141361,3.5755085945
114.434545517,-2.9997193813,3.5744411945
115.4336028099,-2.9997117519,3.5734169483
116.4336595535,-2.9997155666,3.5723609924
117.433716774,-2.9997091293,3.5713150501
118.4337739944,-2.9997167587,3.5702750683
119.4338312149,-2.9997084141,3.5692498684
120.4338884354,-2.9997012615,3.5682196617
121.4339456558,-2.9997138977,3.5672051907
122.4340028763,-2.9997131824,3.5661840439
123.4340600967,-2.9997444153,3.5651695728
124.4341173172,-2.9997224808,3.5641872883
125.4341745377,-2.9997222424,3.5631980896
126.4342317581,-2.9997262955,3.5621995926
127.4342889786,-2.9997303486,3.5612046719
128.434346199,-2.9997365475,3.5602138042
129.4344034195,-2.9997172356,3.5592432022
130.43446064,-2.9997069836,3.558277607
131.4345178604,-2.9997124672,3.5572900772
132.4345750809,-2.9997286797,3.5563259125
133.4336323738,-2.999724865,3.5553600788
134.4336895943,-2.9997315407,3.5544009209
135.4337468147,-2.9997160435,3.5534701347
136.4338035583,-2.9997150898,3.5525062084
137.4338607788,-2.9996988773,3.5515646935
138.4339179993,-2.9997007847,3.5506258011
139.4339752197,-2.9997186661,3.5496828556
