Time (s),Current (A),Voltage(V)
0.4370250702,-2.9996268749,3.865421772
1.4370822906,-2.9996254444,3.8394384384
2.4371395111,-2.9996438026,3.8265120983
3.4371967316,-2.9996609688,3.8168280125
4.4372534752,-2.999686718,3.8088088036
5.4373106956,-2.9996922016,3.8017594814
6.4373679161,-2.9997045994,3.7954242229
7.4374251366,-2.9997045994,3.7896037102
8.437482357,-2.9997081757,3.7841672897
9.4375395775,-2.999727726,3.7790534496
10.4375967979,-2.9997210503,3.7742240429
11.4376540184,-2.9997286797,3.7696204185
12.4377112389,-2.9997198582,3.76521945
13.4377684593,-2.9997239113,3.7610037327
14.4378256798,-2.9997286797,3.7569527626
15.4378829002,-2.9997344017,3.7530865669
16.4379401207,-2.9997363091,3.7493097782
17.4379973412,-2.9997186661,3.7456700802
18.4370546341,-2.9997212887,3.7421536446
19.4371118546,-2.9997165203,3.7387390137
20.437169075,-2.9997310638,3.7354369164
21.4372262955,-2.9997208118,3.7321970463
22.4372835159,-2.9997198582,3.7290680408
23.4373407364,-2.9997289181,3.7260448933
24.43739748,-2.9997127056,3.7231082916
25.4374547005,-2.9996962547,3.7201962471
26.4375119209,-2.9997112751,3.7173802853
27.4375691414,-2.999730587,3.7146277428
28.4376263618,-2.9997115135,3.711950779
29.4376835823,-2.9997296333,3.7093045712
30.4377408028,-2.9997437,3.706731081
31.4377980232,-2.9997205734,3.704208374
32.4378552437,-2.9997370243,3.7017512321
33.4379124641,-2.9997565746,3.6993205547
34.4379696846,-2.9997358322,3.6969428062
35.4370269775,-2.9997417927,3.6946239471
36.437084198,-2.9997270107,3.6923134327
37.4371414185,-2.9997255802,3.6900570393
38.4371986389,-2.9997360706,3.6878390312
39.4372558594,-2.9997246265,3.6856327057
40.4373130798,-2.9997398853,3.6834852695
41.4373703003,-2.9997506142,3.6813502312
42.4374275208,-2.9997396469,3.6792504787
43.4374847412,-2.9997210503,3.6771702766
44.4375414848,-2.9997406006,3.6751110554
45.4375987053,-2.9997322559,3.6730840206
46.4376559258,-2.9997386932,3.671077013
47.4377131462,-2.9997451305,3.6690831184
48.4377703667,-2.9997270107,3.6671190262
49.4378275871,-2.9997246265,3.6651787758
50.4378848076,-2.9997308254,3.6632611752
51.437942028,-2.9997324944,3.661342144
52.4379992485,-2.9997296333,3.659453392
53.4370565414,-2.9997410774,3.6575801373
54.4371137619,-2.9997384548,3.6557142735
55.4371709824,-2.9997508526,3.6538705826
56.4372282028,-2.9997484684,3.6520359516
57.4372854233,-2.9997565746,3.6502223015
58.4373426437,-2.9997460842,3.6484220028
59.4373998642,-2.9997522831,3.6466400623
60.4374570847,-2.9997396469,3.6448836327
61.4375143051,-2.999758482,3.6431105137
62.4375715256,-2.9997506142,3.6413888931
63.4376282692,-2.9997549057,3.6396503448
64.4376854897,-2.9997551441,3.6379528046
65.4377427101,-2.9997444153,3.6362636089
66.4377999306,-2.9997401237,3.6345908642
67.437857151,-2.9997391701,3.6329219341
68.4379143715,-2.9997382164,3.6312856674
69.4379715919,-2.9997441769,3.6296489239
70.4370288849,-2.9997446537,3.6280515194
71.4370856285,-2.9997425079,3.6264402866
72.4371433258,-2.9997439384,3.6248378754
73.4372000694,-2.9997487068,3.6232774258
74.4372577667,-2.9997475147,3.621735096
75.4373145103,-2.9997398853,3.6202046871
76.4373722076,-2.9997582436,3.618680954
77.4374289513,-2.9997417927,3.6171660423
78.4374866486,-2.9997630119,3.6156876087
79.4375433922,-2.9997591972,3.6142084599
80.4376010895,-2.9997551441,3.6127438545
81.4376578331,-2.9997494221,3.6112961769
82.4377155304,-2.9997591972,3.609858036
83.437772274,-2.9997501373,3.6084406376
84.4378294945,-2.9997458458,3.6070373058
85.4378867149,-2.9997360706,3.6056632996
86.4379439354,-2.9997310638,3.6042847633
87.4370007515,-2.9997458458,3.6029119492
88.437057972,-2.9997577667,3.6015808582
89.4371151924,-2.9997384548,3.60024786
90.4371724129,-2.9997520447,3.5989265442
91.4372296333,-2.9997446537,3.5976340771
92.4372868538,-2.9997360706,3.5963447094
93.4373440742,-2.9997441769,3.5950601101
94.4374012947,-2.9997460842,3.5938138962
95.4374585152,-2.9997460842,3.5925476551
96.4375157356,-2.999755621,3.5913081169
97.4375729561,-2.9997437,3.5900828838
98.4376301765,-2.9997479916,3.5888667107
99.437687397,-2.999751091,3.5876412392
100.4377446175,-2.9997606277,3.5864551067
101.4378018379,-2.9997396469,3.5852732658
102.4378590584,-2.9997360706,3.584102869
103.4379162788,-2.9997363091,3.5829331875
104.4379734993,-2.9997611046,3.5817887783
105.4370303154,-2.9997401237,3.5806474686
106.4370875359,-2.9997413158,3.579502821
107.4371447563,-2.9997336864,3.5783810616
108.4372019768,-2.9997303486,3.5772600174
109.4372591972,-2.9997348785,3.5761537552
110.4373164177,-2.9997406006,3.575050354
111.4373736382,-2.9997389317,3.5739676952
112.4374308586,-2.9997427464,3.5728945732
113.4374880791,-2.9997317791,3.5718040466
114.4375452995,-2.9997322559,3.5707354546
115.43760252,-2.999730587,3.5696592331
116.4376597404,-2.9997403622,3.5685992241
117.4377169609,-2.9997344017,3.5675625801
118.4377741814,-2.9997265339,3.5665235519
119.4378314018,-2.9997410774,3.5654630661
120.4378886223,-2.9997236729,3.564440012
121.4379458427,-2.9997329712,3.5634052753
122.4370031357,-2.9997444153,3.5624065399
123.4370598793,-2.9997458458,3.561384201
124.4371170998,-2.999755621,3.5603852272
125.4371743202,-2.999758482,3.5593733788
126.4372315407,-2.9997437,3.5583772659
127.4372887611,-2.9997570515,3.5573987961
128.4373459816,-2.9997406006,3.5563993454
129.4374032021,-2.9997529984,3.5554289818
130.4374604225,-2.9997580051,3.5544297695
131.437517643,-2.9997429848,3.5534546375
132.4375748634,-2.9997370243,3.5524847507
133.4376320839,-2.999735117,3.5515170097
134.4376893044,-2.9997432232,3.5505554676
135.4377465248,-2.9997322559,3.549590826
136.4378037453,-2.9997491837,3.5486414433
137.4378609657,-2.999767065,3.5476770401
138.4379181862,-2.9997596741,3.5467333794
139.4379754066,-2.9997465611,3.5457911491
140.4370326996,-2.9997365475,3.5448365211
141.43708992,-2.9997389317,3.5439093113
142.4371471405,-2.9997429848,3.5429689884
143.4372038841,-2.9997401237,3.5420196056
144.4372611046,-2.9997403622,3.5411140919
145.437318325,-2.999758482,3.5401837826
146.4373755455,-2.9997446537,3.5392656326
147.437432766,-2.999753952,3.5383355618
148.4374899864,-2.9997491837,3.5374147892
149.4375472069,-2.9997465611,3.5365047455
150.4376044273,-2.9997456074,3.5356011391
151.4376616478,-2.9997432232,3.5346939564
152.4377188683,-2.9997370243,3.5337700844
153.4377760887,-2.9997429848,3.5328776836
154.4378333092,-2.9997251034,3.5319848061
155.4378905296,-2.9997227192,3.531093359
156.4379477501,-2.9997255802,3.5302009583
157.437005043,-2.9997193813,3.5293192863
158.4370622635,-2.9997358322,3.528424263
159.4371194839,-2.9997322559,3.5275592804
160.4371767044,-2.9997429848,3.5266735554
161.4372339249,-2.9997336864,3.5257885456
162.4372906685,-2.9997403622,3.5249061584
163.4373478889,-2.9997179508,3.5240283012
164.4374051094,-2.9997398853,3.5231399536
165.4374623299,-2.9997303486,3.522282362
166.4375195503,-2.999724865,3.5214059353
167.4375767708,-2.9997169971,3.5205380917
168.4376339912,-2.9997158051,3.5196633339
169.4376912117,-2.9997265339,3.5188117027
170.4377484322,-2.9997322559,3.5179457664
171.4378056526,-2.9997389317,3.5170843601
172.4378628731,-2.9997222424,3.5162308216
173.4379200935,-2.9997246265,3.515380621
174.437977314,-2.9997165203,3.5145270824
175.4370346069,-2.9997127056,3.5136716366
176.4370918274,-2.9997296333,3.5128293037
177.4371490479,-2.9997322559,3.5119824409
178.4372062683,-2.9997360706,3.5111660957
179.4372634888,-2.9997124672,3.510322094
180.4373207092,-2.9997348785,3.5094678402
