Time (s),Current (A),Voltage(V)
0.4380249977,-2.9996232986,3.7552175522
1.4380822182,-2.9995949268,3.7087094784
2.4381394386,-2.9996049404,3.6865715981
3.4381966591,-2.9996476173,3.6700842381
4.4382538795,-2.9996840954,3.6565284729
5.4373106956,-2.9996936321,3.6447799206
6.4373679161,-2.9996886253,3.6342794895
7.4374251366,-2.9997098446,3.6246926785
8.437482357,-2.9996995926,3.6158185005
9.4375395775,-2.9997022152,3.6075255871
10.4375967979,-2.9997253418,3.5997035503
11.4376540184,-2.999724865,3.5922720432
12.4377112389,-2.9996972084,3.585164547
13.4377684593,-2.9997179508,3.5783596039
14.4378256798,-2.9997131824,3.5718240738
15.4378829002,-2.9997184277,3.5655183792
16.4379401207,-2.9997336864,3.5594067574
17.4379973412,-2.9997255802,3.553478241
18.4380545616,-2.999727726,3.5477201939
19.4381117821,-2.9997475147,3.5421037674
20.4381690025,-2.9997420311,3.5366466045
21.438226223,-2.9997365475,3.5313062668
22.4372835159,-2.9997336864,3.5261185169
23.4373402596,-2.9997398853,3.5210132599
24.43739748,-2.9997293949,3.5160005093
25.4374547005,-2.9997415543,3.5111248493
26.4375119209,-2.9997344017,3.5063142776
27.4375691414,-2.9997224808,3.5016031265
28.4376263618,-2.9997446537,3.4969727993
29.4376835823,-2.9997241497,3.4924371243
30.4377408028,-2.9997370243,3.4879906178
31.4377980232,-2.9997303486,3.4836158752
32.4378552437,-2.9997267723,3.4793264866
33.4379124641,-2.9997215271,3.4751074314
34.4379696846,-2.9997179508,3.4709508419
35.4380269051,-2.9997308254,3.4668779373
36.4380841255,-2.9997115135,3.4628751278
37.438141346,-2.9997150898,3.4589147568
38.4381985664,-2.9997222424,3.4550254345
39.4382557869,-2.9997193813,3.4512126446
40.4373130798,-2.9997396469,3.4474437237
41.4373703003,-2.999724865,3.4437215328
42.4374275208,-2.9997279644,3.4400942326
43.4374842644,-2.9997210503,3.43648386
44.4375414848,-2.9997246265,3.4329571724
45.4375987053,-2.9997262955,3.429456234
46.4376559258,-2.9997127056,3.4260246754
47.4377131462,-2.9997315407,3.4226326942
48.4377703667,-2.9997317791,3.4192843437
49.4378275871,-2.9997110367,3.4159731865
50.4378848076,-2.9997255802,3.4127373695
51.437942028,-2.9997196198,3.4095118046
52.4379992485,-2.999730587,3.4063735008
53.438056469,-2.999735117,3.403260231
54.4381136894,-2.9997196198,3.4001824856
55.4381709099,-2.9997270107,3.3971180916
56.4382281303,-2.9997570515,3.3941187859
57.4372854233,-2.9997403622,3.3911826611
58.4373426437,-2.9997458458,3.3882386684
59.4373998642,-2.999723196,3.3853638172
60.4374570847,-2.9997222424,3.3825139999
61.4375143051,-2.9997370243,3.3796873093
62.4375715256,-2.9997537136,3.3769216537
63.4376282692,-2.999751091,3.3741903305
64.4376854897,-2.9997398853,3.3714721203
65.4377427101,-2.9997413158,3.3688063622
66.4377999306,-2.9997458458,3.3661477566
67.437857151,-2.9997479916,3.363540411
68.4379143715,-2.9997406006,3.3609476089
69.4379715919,-2.9997274876,3.3584187031
70.4380288124,-2.9997406006,3.3558914661
71.4380860329,-2.9997603893,3.3533940315
72.4381432533,-2.9997365475,3.3509473801
73.4382004738,-2.9997460842,3.3484950066
74.4382576942,-2.9997444153,3.3461270332
75.4373149872,-2.9997391701,3.3437285423
76.4373722076,-2.9997358322,3.3413698673
77.4374294281,-2.9997525215,3.3390514851
78.4374866486,-2.9997370243,3.3367395401
79.437543869,-2.999733448,3.3344600201
80.4376010895,-2.9997456074,3.3322093487
81.4376583099,-2.9997439384,3.3299980164
82.4377155304,-2.9997401237,3.3277952671
83.437772274,-2.9997220039,3.3256080151
84.4378294945,-2.9997315407,3.3234467506
85.4378867149,-2.9997513294,3.3213398457
86.4379439354,-2.999733448,3.3192331791
87.4380011559,-2.9997224808,3.3171448708
88.4380583763,-2.99974823,3.3150639534
89.4381155968,-2.9997320175,3.3130433559
90.4381728172,-2.9997293949,3.3110039234
91.4382300377,-2.9997441769,3.3090112209
92.4372868538,-2.9997358322,3.3070070744
93.4373445511,-2.9997501373,3.3050396442
94.4374012947,-2.9997498989,3.3030896187
95.437458992,-2.9997324944,3.3011865616
96.4375157356,-2.9997308254,3.2992725372
97.4375734329,-2.9997575283,3.2973771095
98.4376301765,-2.9997432232,3.2954964638
99.4376878738,-2.9997348785,3.2936542034
100.4377446175,-2.9997403622,3.2918233871
101.4378023148,-2.9997458458,3.2900223732
102.4378590584,-2.9997425079,3.2882182598
103.4379162788,-2.9997398853,3.2864360809
104.4379734993,-2.9997439384,3.2846724987
105.4380307198,-2.9997596741,3.2829246521
106.4380874634,-2.9997413158,3.2811908722
107.4381451607,-2.9997487068,3.2794632912
108.4382019043,-2.9997537136,3.2777833939
109.4382596016,-2.9997372627,3.2761006355
110.4373164177,-2.9997396469,3.2744240761
111.4373736382,-2.999765873,3.2727742195
112.4374308586,-2.9997570515,3.2711262703
113.4374880791,-2.9997577667,3.269497633
114.4375452995,-2.9997754097,3.2678837776
115.43760252,-2.9997589588,3.2662866116
116.4376597404,-2.999755621,3.2647185326
117.4377169609,-2.9997758865,3.2631285191
118.4377741814,-2.9997575283,3.2615849972
119.4378314018,-2.9997632504,3.2600278854
120.4378886223,-2.9997699261,3.2585141659
121.4379458427,-2.9997727871,3.2570052147
122.4380030632,-2.9997780323,3.2555184364
123.4380602837,-2.9997725487,3.2539961338
124.4381175041,-2.9997656345,3.2525341511
125.4381747246,-2.9997565746,3.251074791
126.4382314682,-2.9997780323,3.2496073246
127.4372887611,-2.9997646809,3.2481639385
128.4373459816,-2.9997563362,3.2467339039
