Time (s),Current (A),Voltage(V)
0.4340248108,-2.9996130466,3.8604843616
1.4340825081,-2.9996290207,3.8338561058
2.4341392517,-2.9996433258,3.820646286
3.434196949,-2.9996454716,3.8107757568
4.4342536926,-2.9996495247,3.8025920391
5.4343113899,-2.9996612072,3.7954318523
6.4343681335,-2.9996781349,3.7889492512
7.4344258308,-2.9996988773,3.782999754
8.4344825745,-2.9996893406,3.7774698734
9.4345402718,-2.9997060299,3.7722797394
10.4345970154,-2.9997019768,3.7673654556
11.4336543083,-2.9997117519,3.7626934052
12.4337115288,-2.9997003078,3.7582316399
13.4337687492,-2.9996938705,3.7539446354
14.4338259697,-2.9997074604,3.7498545647
15.4338827133,-2.9997181892,3.7459008694
16.4339399338,-2.9997041225,3.742077589
17.4339971542,-2.9997112751,3.7384088039
18.4340543747,-2.9997172356,3.7348344326
19.4341115952,-2.9997289181,3.7313942909
20.4341688156,-2.9997377396,3.7280349731
21.4342260361,-2.9997193813,3.7247860432
22.4342832565,-2.9997155666,3.7216157913
23.434340477,-2.9997401237,3.7185606956
24.4343976974,-2.9997165203,3.715569973
25.4344549179,-2.9997267723,3.7126524448
26.4345121384,-2.9997456074,3.7098040581
27.4345693588,-2.9997384548,3.7070162296
28.4346265793,-2.9997320175,3.7043128014
29.4336838722,-2.9997267723,3.7016611099
30.4337410927,-2.9997200966,3.6990847588
31.4337983131,-2.9997398853,3.6965413094
32.4338555336,-2.9997282028,3.6940579414
33.4339127541,-2.9997270107,3.6916394234
34.4339699745,-2.9997138977,3.6892392635
35.4340267181,-2.9997324944,3.6869189739
36.4340839386,-2.9997186661,3.6845800877
37.4341411591,-2.9997377396,3.6823136806
38.4341983795,-2.99974823,3.6801040173
39.4342556,-2.9997069836,3.6779179573
40.4343128204,-2.9997088909,3.6757495403
41.4343700409,-2.9997251034,3.6736204624
42.4344272614,-2.9997143745,3.6715273857
43.4344844818,-2.9997103214,3.669457674
44.4345417023,-2.999712944,3.667422533
45.4345989227,-2.9997184277,3.6654171944
46.4336562157,-2.9997165203,3.6634306908
47.4337134361,-2.9997181892,3.6614480019
48.4337706566,-2.9997246265,3.6595158577
49.433827877,-2.999733448,3.6575844288
50.4338850975,-2.9997172356,3.6556668282
51.433942318,-2.9997427464,3.6537957191
52.4339995384,-2.9997315407,3.6519412994
53.4340567589,-2.9997348785,3.6501059532
54.4341139793,-2.9997191429,3.6482920647
55.434170723,-2.9997308254,3.6464848518
56.4342279434,-2.9997291565,3.6446740627
57.4342851639,-2.9997215271,3.6429011822
58.4343423843,-2.9997165203,3.6411602497
59.4343996048,-2.9997177124,3.6394131184
60.4344568253,-2.9997239113,3.6376783848
61.4345140457,-2.9997143745,3.6359605789
62.4345712662,-2.9997172356,3.6342623234
63.4346284866,-2.9997227192,3.6325957775
64.4336857796,-2.9997200966,3.6309342384
65.433743,-2.9997172356,3.6292717457
66.4338002205,-2.999723196,3.6276278496
67.4338574409,-2.9997103214,3.6260128021
68.4339146614,-2.9997215271,3.6244180202
69.4339718819,-2.9997200966,3.6228513718
70.4340291023,-2.9997227192,3.6212615967
71.4340863228,-2.9997236729,3.6197013855
72.4341435432,-2.9997177124,3.618149519
73.4342007637,-2.9997096062,3.6166329384
74.4342579842,-2.9997210503,3.6151127815
75.4343147278,-2.9997222424,3.6136176586
76.4343719482,-2.9997227192,3.6121425629
77.4344291687,-2.9997112751,3.6106812954
78.4344863892,-2.9997286797,3.6092259884
79.4345436096,-2.9997236729,3.6077923775
80.4346008301,-2.9997360706,3.6063668728
81.433658123,-2.9997358322,3.6049568653
82.4337153435,-2.9997234344,3.603577137
83.4337725639,-2.9997429848,3.6022024155
84.4338297844,-2.9997267723,3.6008350849
85.4338870049,-2.9997341633,3.5995054245
86.4339442253,-2.9997336864,3.5981371403
87.4340014458,-2.9997246265,3.596817255
88.4340586662,-2.9997200966,3.5955314636
89.4341158867,-2.9997274876,3.5942251682
90.4341731071,-2.9997413158,3.5929424763
91.4342303276,-2.9997363091,3.5916702747
92.4342875481,-2.9997155666,3.5904369354
93.4343447685,-2.9997196198,3.5891759396
94.4344015121,-2.9997212887,3.5879406929
95.4344587326,-2.9997274876,3.5867300034
96.4345159531,-2.9997310638,3.5855123997
97.4345731735,-2.999724865,3.5843100548
98.434630394,-2.999712944,3.583127737
99.4336872101,-2.9997117519,3.5819485188
100.4337449074,-2.9997019768,3.5807931423
101.433801651,-2.9997138977,3.5796341896
102.4338593483,-2.9997308254,3.5784745216
103.4339160919,-2.999735117,3.5773415565
104.4339737892,-2.9997344017,3.576223135
105.4340305328,-2.9997317791,3.5751121044
106.4340882301,-2.9997329712,3.5739860535
107.4341449738,-2.9997222424,3.572889328
108.4342026711,-2.999730587,3.5718004704
109.4342594147,-2.9997329712,3.5707178116
110.434317112,-2.9997551441,3.5696251392
111.4343738556,-2.9997529984,3.5685768127
112.4344315529,-2.9997384548,3.567501545
113.4344882965,-2.9997425079,3.5664551258
114.434545517,-2.999733448,3.5654146671
115.4346027374,-2.9997251034,3.5643610954
116.4336600304,-2.9997267723,3.5633294582
117.433716774,-2.9997384548,3.5622901917
118.4337744713,-2.9997432232,3.5612735748
119.4338312149,-2.9997365475,3.5602579117
120.4338889122,-2.9997403622,3.5592625141
121.4339456558,-2.99974823,3.5582549572
122.4340033531,-2.9997437,3.5572545528
123.4340600967,-2.9997441769,3.5562522411
124.434117794,-2.9997522831,3.5552580357
125.4341745377,-2.9997370243,3.5542693138
126.434232235,-2.9997546673,3.5533049107
127.4342889786,-2.9997437,3.5523133278
128.4343466759,-2.9997303486,3.5513458252
129.4344034195,-2.9997317791,3.5503780842
130.4344611168,-2.9997198582,3.5494122505
131.4345178604,-2.9997494221,3.5484411716
132.4345755577,-2.9997470379,3.5474803448
133.4346323013,-2.9997456074,3.546526432
134.4336891174,-2.999745369,3.5455935001
135.4337463379,-2.9997498989,3.5446434021
136.4338035583,-2.9997289181,3.5437088013
137.4338607788,-2.9997372627,3.5427598953
138.4339179993,-2.9997348785,3.5418348312
139.4339752197,-2.9997420311,3.5409007072
140.4340324402,-2.9997529984,3.5399749279
141.4340896606,-2.9997487068,3.5390517712
142.4341468811,-2.9997661114,3.5381269455
143.4342041016,-2.9997575283,3.5372169018
144.434261322,-2.999751091,3.5363104343
145.4343185425,-2.9997529984,3.5354075432
146.4343757629,-2.9997425079,3.5344867706
147.4344329834,-2.9997396469,3.533588171
148.4344902039,-2.9997396469,3.5326852798
149.4345474243,-2.9997620583,3.5317826271
150.4346046448,-2.9997546673,3.5308778286
151.4336619377,-2.9997529984,3.5299839973
152.4337191582,-2.9997465611,3.5290904045
153.4337763786,-2.9997446537,3.5282320976
154.4338331223,-2.9997594357,3.527346611
155.4338903427,-2.9997563362,3.5264413357
156.4339475632,-2.9997522831,3.5255744457
157.4340047836,-2.9997239113,3.5246927738
158.4340620041,-2.9997289181,3.5238056183
159.4341192245,-2.9997417927,3.522952795
160.434176445,-2.9997437,3.5220780373
161.4342336655,-2.9997346401,3.5211982727
162.4342908859,-2.9997289181,3.52034235
163.4343481064,-2.9997274876,3.5194833279
164.4344053268,-2.9997384548,3.5186238289
165.4344625473,-2.9997427464,3.5177772045
166.4345197678,-2.9997332096,3.5169525146
167.4345769882,-2.9997348785,3.5160527229
168.4346342087,-2.9997420311,3.5152027607
169.4336915016,-2.9997417927,3.514349699
170.4337487221,-2.9997465611,3.5134878159
171.4338059425,-2.9997370243,3.512650013
172.433863163,-2.9997525215,3.5118198395
173.4339203835,-2.999751091,3.5109724998
174.4339771271,-2.999768734,3.5101361275
175.4340343475,-2.9997491837,3.5093035698
176.434091568,-2.9997460842,3.5084497929
177.4341487885,-2.9997437,3.507625103
178.4342060089,-2.9997389317,3.5067932606
179.4342632294,-2.9997501373,3.5059716702
