Time (s),Current (A),Voltage(V)
0.4350247383,-2.999600172,3.8687539101
1.4350819588,-2.9995913506,3.8432350159
2.4351391792,-2.9996116161,3.8304491043
3.4351963997,-2.9996342659,3.8209071159
4.4352536201,-2.9996356964,3.8129713535
5.4353108406,-2.9996592999,3.8060050011
6.4353680611,-2.9996936321,3.7997465134
7.4344248772,-2.9996700287,3.7939786911
8.4344820976,-2.9996893406,3.7885859013
9.4345393181,-2.999673605,3.7835094929
10.4345965385,-2.9996931553,3.7787148952
11.434653759,-2.9996790886,3.7741339207
12.4347109795,-2.9996845722,3.7697689533
13.4347681999,-2.9996995926,3.76557827
14.4348254204,-2.9997022152,3.7615482807
15.4348826408,-2.9997031689,3.7576527596
16.4349398613,-2.9996869564,3.7539153099
17.4349970818,-2.9996945858,3.7502906322
18.4350543022,-2.9997186661,3.7467682362
19.4351115227,-2.9996919632,3.7433776855
20.4351687431,-2.9997081757,3.7400584221
21.4352259636,-2.9997124672,3.7368636131
22.4352831841,-2.9997138977,3.7337267399
23.4353404045,-2.9997019768,3.7306830883
24.435397625,-2.9997246265,3.7277238369
25.4344544411,-2.9997169971,3.72483778
26.4345116615,-2.9996964931,3.7220330238
27.434568882,-2.9997067451,3.7192797661
28.4346261024,-2.9996993542,3.7165942192
29.4346833229,-2.9996979237,3.7139720917
30.4347405434,-2.9997196198,3.7114055157
31.4347977638,-2.9997117519,3.7088916302
32.4348549843,-2.9997034073,3.7064175606
33.4349122047,-2.9997150898,3.703997612
34.4349694252,-2.9996950626,3.7016057968
35.4350266457,-2.9997169971,3.6992633343
36.4350838661,-2.9996814728,3.6969628334
37.4351410866,-2.9997096062,3.6946973801
38.435198307,-2.9997167587,3.6924767494
39.4352555275,-2.999702692,3.6902544498
40.435312748,-2.9996964931,3.6880822182
41.4353699684,-2.9997131824,3.6859333515
42.4344272614,-2.9997062683,3.683817625
43.4344844818,-2.999702692,3.6817111969
44.4345417023,-2.9997074604,3.6796374321
45.4345984459,-2.9996922016,3.6776044369
46.4346556664,-2.9996936321,3.6755754948
47.4347128868,-2.9996869564,3.6735627651
48.4347701073,-2.9996981621,3.6715738773
49.4348273277,-2.9997036457,3.6695861816
50.4348845482,-2.9997115135,3.667645216
51.4349417686,-2.9997081757,3.6657054424
52.4349989891,-2.9997084141,3.6637783051
53.4350562096,-2.9996886253,3.6618540287
54.43511343,-2.9996762276,3.659986496
55.4351706505,-2.9996891022,3.6581165791
