Time (s),Current (A),Voltage(V)
0.4360251427,-2.9995965958,3.841981411
1.4360823631,-2.9995996952,3.8123266697
2.4361395836,-2.9996232986,3.7978100777
3.436196804,-2.9996416569,3.7870075703
4.4362540245,-2.9996755123,3.7780604362
5.436311245,-2.9996843338,3.770216465
6.4353680611,-2.9996604919,3.7631890774
7.4354257584,-2.9996907711,3.7567207813
8.435482502,-2.9996948242,3.750742197
9.4355401993,-2.9996979237,3.7451143265
10.4355969429,-2.999702692,3.7397887707
11.4356546402,-2.9997096062,3.7347598076
12.4357113838,-2.9996800423,3.7299458981
13.4357690811,-2.9997048378,3.7253484726
14.4358258247,-2.9997091293,3.7209362984
15.435883522,-2.9997088909,3.7167000771
16.4359402657,-2.9997041225,3.7126119137
17.4359974861,-2.9997210503,3.7086899281
18.4360547066,-2.9997255802,3.7048931122
19.436111927,-2.999723196,3.7012097836
20.4361686707,-2.9997308254,3.6976358891
21.436226368,-2.9997198582,3.6941645145
22.4362831116,-2.9997253418,3.6908221245
23.4353408813,-2.9997279644,3.6875452995
24.435397625,-2.9997427464,3.6843736172
25.4354553223,-2.9997308254,3.681278944
26.4355120659,-2.9997308254,3.6782739162
27.4355697632,-2.9997293949,3.675303936
28.4356265068,-2.9997246265,3.672431469
29.4356842041,-2.9997291565,3.6696281433
30.4357409477,-2.9997136593,3.6668841839
31.435798645,-2.9997236729,3.6641876698
32.4358553886,-2.9997265339,3.6615595818
33.4359130859,-2.9997167587,3.6589739323
34.4359698296,-2.9997329712,3.6564278603
35.4360275269,-2.999727726,3.6539592743
36.4360842705,-2.9997251034,3.6515109539
37.4361414909,-2.9997279644,3.6491048336
38.4361987114,-2.9997293949,3.6467399597
39.4362559319,-2.9997150898,3.6444277763
40.4363126755,-2.9997358322,3.6421384811
41.4353699684,-2.9997150898,3.6399137974
42.4354271889,-2.9997410774,3.6376972198
43.4354844093,-2.9997124672,3.6355054379
44.4355416298,-2.999730587,3.6333642006
45.4355988503,-2.9997227192,3.6312355995
46.4356560707,-2.999735117,3.6291496754
47.4357132912,-2.999724865,3.6270673275
48.4357705116,-2.9996938705,3.6250383854
49.4358277321,-2.9997124672,3.6230328083
50.4358849525,-2.9997301102,3.621049881
51.435942173,-2.9997296333,3.6190569401
52.4359993935,-2.9997289181,3.6171205044
53.4360566139,-2.9997181892,3.6151967049
54.4361138344,-2.9997215271,3.6133065224
55.4361710548,-2.9997193813,3.611433506
56.4362282753,-2.9997074604,3.6095733643
57.4362854958,-2.9997115135,3.6077198982
58.4353423119,-2.9997117519,3.6059215069
59.4353995323,-2.9997293949,3.6041145325
60.4354567528,-2.9997279644,3.6023516655
61.4355139732,-2.9997103214,3.6006102562
