Time (s),Current (A),Voltage(V)
0.4270243645,-2.9995903969,3.8683688641
1.4270815849,-2.9995918274,3.8432404995
2.4271388054,-2.9996113777,3.8304944038
3.4271960258,-2.9996497631,3.8209774494
4.4272527695,-2.9996647835,3.8130607605
5.4273104668,-2.9996607304,3.8061475754
6.4273672104,-2.9996869564,3.7998828888
7.4274249077,-2.999689579,3.7941145897
8.4274816513,-2.9996824265,3.78875494
9.4275393486,-2.9996745586,3.7837028503
10.4275960922,-2.9996976852,3.778911829
11.4276537895,-2.9996771812,3.7743449211
12.4267106056,-2.9996936321,3.7699947357
13.4267678261,-2.9997029305,3.7657949924
14.4268250465,-2.999683857,3.7617893219
15.426882267,-2.9996814728,3.7579140663
16.4269394875,-2.9997076988,3.7541673183
17.4269967079,-2.9997091293,3.7505495548
18.4270539284,-2.9997117519,3.7470500469
19.4271111488,-2.9997265339,3.7436492443
20.4271683693,-2.9997115135,3.7403597832
21.4272255898,-2.9997036457,3.7371401787
22.4272828102,-2.9997029305,3.7340328693
23.4273395538,-2.9997098446,3.7310111523
24.4273967743,-2.9997138977,3.728063345
25.4274539948,-2.9997186661,3.72519207
26.4275112152,-2.999727726,3.7223889828
27.4275684357,-2.9997098446,3.7196557522
28.4276256561,-2.9997310638,3.7169761658
29.4266829491,-2.9997215271,3.7143673897
30.4267401695,-2.9997060299,3.7118067741
31.42679739,-2.9997220039,3.7093048096
32.4268546104,-2.9997324944,3.7068395615
33.4269118309,-2.9997155666,3.7044227123
34.4269690514,-2.9997179508,3.7020730972
35.4270262718,-2.9997267723,3.6997416019
36.4270834923,-2.999707222,3.6974363327
37.4271407127,-2.9997253418,3.6951670647
38.4271979332,-2.9997057915,3.6929457188
39.4272551537,-2.9997167587,3.6907515526
40.4273123741,-2.9997115135,3.6885855198
41.4273695946,-2.9997014999,3.6864321232
42.427426815,-2.9997317791,3.6843152046
43.4274835587,-2.9997136593,3.682238102
44.4275407791,-2.9997081757,3.6801526546
45.4275979996,-2.9997220039,3.6780862808
46.42765522,-2.9997172356,3.6760680676
47.426712513,-2.9997031689,3.67406106
48.4267697334,-2.9997050762,3.6720941067
49.4268269539,-2.9997074604,3.6701047421
50.4268841743,-2.9996993542,3.6681461334
51.4269413948,-2.9996809959,3.6662116051
52.4269986153,-2.9996972084,3.6642706394
53.4270558357,-2.9996986389,3.6623826027
54.4271130562,-2.9996967316,3.660492897
55.4271702766,-2.9997076988,3.658618927
56.4272274971,-2.9997115135,3.6567673683
57.4272847176,-2.9997081757,3.6549348831
58.427341938,-2.9997205734,3.6531057358
59.4273991585,-2.9997041225,3.6512863636
60.4274563789,-2.999714613,3.6494939327
61.4275135994,-2.9997088909,3.64772892
62.427570343,-2.9997091293,3.6459679604
63.4276275635,-2.9997055531,3.6442291737
64.4266848564,-2.9997215271,3.6425082684
65.4267420769,-2.9997315407,3.6407706738
66.4267992973,-2.9997289181,3.6390812397
67.4268565178,-2.9997279644,3.6374189854
68.4269137383,-2.9997322559,3.6357562542
69.4269709587,-2.9997200966,3.6340925694
70.4270281792,-2.9997200966,3.6324715614
71.4270853996,-2.9997308254,3.6308467388
72.4271426201,-2.9997365475,3.6292171478
73.4271998405,-2.9997324944,3.6276533604
74.427257061,-2.9997293949,3.6260783672
75.4273142815,-2.9997365475,3.6245298386
76.4273715019,-2.9997172356,3.6229941845
77.4274287224,-2.9997110367,3.6214728355
78.4274859428,-2.9997234344,3.6199507713
79.4275431633,-2.9997291565,3.618452549
80.4276003838,-2.9997267723,3.6169805527
81.4266571999,-2.9997358322,3.6155128479
82.4267144203,-2.9997315407,3.6140711308
83.4267716408,-2.9997270107,3.6126465797
84.4268288612,-2.9997317791,3.6112248898
85.4268860817,-2.9997346401,3.6098251343
86.4269433022,-2.9997384548,3.6084487438
87.4270005226,-2.9997332096,3.607085228
88.4270577431,-2.9997296333,3.6057360172
89.4271149635,-2.9997255802,3.6044015884
90.427172184,-2.9997293949,3.6030857563
91.4272294044,-2.9997286797,3.601747036
92.4272866249,-2.9997398853,3.6004631519
93.4273438454,-2.9997324944,3.5991811752
94.4274010658,-2.9997386932,3.5979158878
95.4274582863,-2.9997270107,3.5966608524
96.4275155067,-2.9997212887,3.5954031944
97.4275727272,-2.9997060299,3.5941815376
98.4276299477,-2.9997322559,3.5929477215
99.4266867638,-2.9997193813,3.5917608738
100.4267439842,-2.999730587,3.590546608
101.4268012047,-2.999727726,3.5893802643
102.4268584251,-2.9997150898,3.5881905556
103.4269156456,-2.9997234344,3.5870332718
104.4269728661,-2.9997377396,3.5858678818
105.4270300865,-2.9997220039,3.5847270489
106.427087307,-2.9997355938,3.5835673809
107.4271445274,-2.9997377396,3.5824491978
108.4272017479,-2.9997365475,3.5813462734
109.4272589684,-2.9997384548,3.5802452564
110.4273161888,-2.9997465611,3.579123497
111.4273734093,-2.9997565746,3.5780367851
112.4274306297,-2.999745369,3.5769696236
113.4274878502,-2.999756813,3.5758874416
114.4275450706,-2.9997437,3.574814558
115.4276022911,-2.9997541904,3.5737552643
116.426659584,-2.9997415543,3.5727062225
117.4267163277,-2.9997365475,3.5716507435
118.4267735481,-2.9997317791,3.5706119537
119.4268307686,-2.9997403622,3.5695798397
120.426887989,-2.9997365475,3.5685384274
121.4269452095,-2.9997320175,3.5674986839
122.42700243,-2.9997348785,3.5664920807
123.4270591736,-2.9997274876,3.5654861927
124.4271168709,-2.9997470379,3.564469099
125.4271736145,-2.9997451305,3.5634822845
126.4272313118,-2.9997460842,3.5624806881
127.4272880554,-2.9997365475,3.5615029335
128.4273457527,-2.9997303486,3.5605015755
129.4274024963,-2.9997375011,3.5595066547
130.4274601936,-2.9997255802,3.5585317612
131.4275169373,-2.9997293949,3.5575795174
132.4275746346,-2.9997413158,3.5566012859
133.4276313782,-2.9997196198,3.5556387901
134.4266886711,-2.9997401237,3.5546636581
135.4267458916,-2.9997384548,3.5537180901
136.426803112,-2.9997506142,3.5527739525
137.4268603325,-2.9997341633,3.551835537
138.4269175529,-2.9997348785,3.550880909
139.4269747734,-2.9997441769,3.5499432087
140.4270319939,-2.9997360706,3.5490102768
141.4270892143,-2.9997494221,3.5480539799
142.4271459579,-2.9997355938,3.5471544266
143.4272031784,-2.9997508526,3.54621315
144.4272603989,-2.9997398853,3.5452873707
145.4273176193,-2.9997370243,3.5443744659
146.4273748398,-2.9997324944,3.5434403419
147.4274320602,-2.9997363091,3.5425083637
148.4274892807,-2.9997251034,3.5416173935
149.4275465012,-2.9997484684,3.5406956673
150.4276037216,-2.9997286797,3.5397953987
151.4266610146,-2.9997515678,3.5388860703
152.426718235,-2.9997401237,3.5379924774
153.4267754555,-2.9997460842,3.5370914936
154.4268326759,-2.9997301102,3.5361979008
155.4268898964,-2.9997391701,3.5352945328
156.4269471169,-2.9997332096,3.5344223976
157.4270043373,-2.9997241497,3.5335350037
158.4270615578,-2.9997444153,3.5326275826
159.4271187782,-2.9997296333,3.5317680836
160.4271759987,-2.9997406006,3.5308821201
161.4272332191,-2.9997365475,3.5299956799
162.4272899628,-2.9997360706,3.5291461945
163.4273471832,-2.9997282028,3.5282611847
164.4274044037,-2.999735117,3.5274012089
165.4274616241,-2.9997308254,3.5265300274
166.4275188446,-2.9997200966,3.5256853104
167.4275760651,-2.9997291565,3.5248098373
168.4276332855,-2.999735117,3.5239503384
169.4266905785,-2.9997215271,3.5230975151
170.4267477989,-2.9997358322,3.5222563744
171.4268050194,-2.9997508526,3.5214009285
172.4268622398,-2.9997529984,3.5205557346
173.4269194603,-2.9997472763,3.5197021961
174.4269766808,-2.9997410774,3.5188541412
175.4270339012,-2.999778986,3.5180096626
176.4270911217,-2.9997529984,3.5171868801
177.4271483421,-2.9997577667,3.5163352489
178.4272055626,-2.9997377396,3.5155086517
179.4272627831,-2.9997553825,3.5146448612
180.4273200035,-2.9997317791,3.5138378143
181.4273767471,-2.9997458458,3.512989521
182.4274339676,-2.9997336864,3.5121805668
183.427491188,-2.9997344017,3.5113534927
184.4275484085,-2.9997630119,3.5105221272
185.427605629,-2.9997570515,3.5096988678
186.4266629219,-2.9997639656,3.5088875294
187.4267201424,-2.9997467995,3.5080924034
188.4267773628,-2.9997563362,3.5072677135
189.4268345833,-2.9997634888,3.5064473152
190.4268918037,-2.9997494221,3.5056493282
191.4269490242,-2.9997534752,3.5048308372
192.4270062447,-2.9997415543,3.5040411949
193.4270634651,-2.9997406006,3.5032355785
194.4271206856,-2.9997398853,3.5024135113
195.427177906,-2.9997560978,3.5016145706
196.4272351265,-2.999751091,3.5008149147
197.427292347,-2.9997470379,3.5000238419
198.4273495674,-2.9997465611,3.4992380142
199.4274067879,-2.9997446537,3.4984343052
200.4274640083,-2.999735117,3.4976398945
201.427520752,-2.9997239113,3.4968848228
202.4275779724,-2.9997346401,3.4960787296
203.4276351929,-2.999735117,3.4953138828
204.4266924858,-2.9997363091,3.4945209026
205.4267497063,-2.9997479916,3.4937427044
206.4268069267,-2.9997427464,3.4929580688
207.4268641472,-2.9997515678,3.4921853542
208.4269213676,-2.999767065,3.4914081097
209.4269785881,-2.9997596741,3.4906334877
210.4270358086,-2.9997725487,3.4898679256
211.427093029,-2.9997618198,3.4890971184
212.4271502495,-2.9997560978,3.488325119
213.4272074699,-2.9997768402,3.4875597954
214.4272646904,-2.9997484684,3.4868087769
215.4273219109,-2.9997496605,3.4860439301
216.4273791313,-2.9997620583,3.4852797985
217.4274363518,-2.9997315407,3.4845235348
218.4274935722,-2.9997425079,3.4837768078
219.4275507927,-2.9997255802,3.4830162525
220.4276080132,-2.9997396469,3.482262373
221.4266648293,-2.9997520447,3.481505394
222.4267220497,-2.9997384548,3.4807794094
223.4267792702,-2.999753952,3.4800224304
224.4268364906,-2.999724865,3.4792950153
225.4268937111,-2.9997360706,3.4785275459
226.4269509315,-2.9997329712,3.4777970314
227.427008152,-2.9997382164,3.4770479202
228.4270653725,-2.9997549057,3.4763147831
229.4271225929,-2.9997425079,3.4755749702
230.4271798134,-2.9997498989,3.4748518467
231.4272370338,-2.9997496605,3.4741060734
232.4272942543,-2.9997456074,3.4733681679
233.4273514748,-2.9997467995,3.4726421833
234.4274086952,-2.9997341633,3.4719071388
235.4274659157,-2.9997677803,3.4711854458
236.4275231361,-2.9997537136,3.4704613686
237.4275803566,-2.9997699261,3.4697356224
238.4276375771,-2.9997551441,3.4690072536
239.4266943932,-2.9997551441,3.468313694
240.4267516136,-2.9997527599,3.4675896168
241.4268088341,-2.9997603893,3.4668719769
242.4268655777,-2.9997498989,3.4661490917
243.426923275,-2.9997472763,3.4654362202
244.4269800186,-2.9997529984,3.4647450447
245.4270377159,-2.9997527599,3.464015007
246.4270944595,-2.9997663498,3.4632995129
247.4271521568,-2.9997494221,3.4625961781
248.4272089005,-2.9997355938,3.4618873596
249.4272665977,-2.9997470379,3.4611785412
250.4273233414,-2.9997427464,3.4604661465
251.4273810387,-2.9997515678,3.4597723484
252.4274377823,-2.9997456074,3.4590568542
253.4274954796,-2.9997496605,3.4583745003
254.4275522232,-2.999756813,3.4576702118
255.4276099205,-2.9997646809,3.4569861889
256.4266667366,-2.9997546673,3.4562778473
257.4267239571,-2.9997396469,3.4556033611
258.4267811775,-2.999755621,3.4549250603
259.426838398,-2.9997444153,3.454221487
260.4268956184,-2.9997673035,3.4535546303
261.4269523621,-2.9997673035,3.4528560638
262.4270095825,-2.9997611046,3.4521863461
263.427066803,-2.9997639656,3.4515068531
264.4271240234,-2.9997520447,3.4508230686
265.4271812439,-2.9997491837,3.4501543045
266.4272384644,-2.9997594357,3.4494614601
267.4272956848,-2.9997603893,3.4487829208
268.4273529053,-2.9997701645,3.4480969906
269.4274101257,-2.9997429848,3.4474389553
270.4274673462,-2.9997551441,3.4467716217
271.4275245667,-2.999755621,3.4460909367
272.4275817871,-2.999745369,3.4454317093
273.4276390076,-2.9997432232,3.444770813
274.4266963005,-2.9997479916,3.4440970421
275.426753521,-2.9997420311,3.4434604645
276.4268107414,-2.999756813,3.4427697659
277.4268679619,-2.9997663498,3.4421308041
278.4269251823,-2.9997611046,3.4414715767
279.4269824028,-2.9997560978,3.4407935143
280.4270391464,-2.999755621,3.4401476383
281.4270963669,-2.9997611046,3.4394834042
282.4271535873,-2.9997527599,3.438842535
283.4272108078,-2.9997634888,3.4381973743
284.4272680283,-2.9997692108,3.437541008
285.4273252487,-2.9997580051,3.4368963242
286.4273824692,-2.9997396469,3.4362552166
287.4274396896,-2.9997596741,3.4355988503
288.4274969101,-2.9997794628,3.4349477291
289.4275541306,-2.9997596741,3.4343280792
290.427611351,-2.9997522831,3.433699131
291.426668644,-2.9997451305,3.4330632687
292.4267258644,-2.9997560978,3.4324183464
293.4267830849,-2.9997594357,3.4317798615
294.4268403053,-2.9997551441,3.4311320782
295.4268975258,-2.9997553825,3.4305026531
296.4269547462,-2.999767065,3.4298644066
297.4270119667,-2.9997553825,3.4292623997
298.4270691872,-2.9997754097,3.4286191463
299.4271264076,-2.9997732639,3.4279847145
300.4271831512,-2.9997625351,3.4273748398
301.4272403717,-2.9997439384,3.4267525673
302.4272975922,-2.9997344017,3.4261324406
303.4273548126,-2.9997501373,3.4254977703
304.4274120331,-2.9997661114,3.424893856
305.4274692535,-2.9997673035,3.4242539406
306.427526474,-2.9997470379,3.423648119
307.4275836945,-2.9997406006,3.4230513573
308.4276409149,-2.9997639656,3.4224429131
309.4266982079,-2.9997673035,3.4218533039
310.4267554283,-2.9997601509,3.4212384224
311.4268126488,-2.9997451305,3.4206292629
312.4268698692,-2.9997484684,3.4200122356
313.4269270897,-2.9997580051,3.4194133282
314.4269843102,-2.9997589588,3.418806076
315.4270415306,-2.9997594357,3.4182052612
316.4270987511,-2.9997766018,3.417599678
317.4271559715,-2.999776125,3.4170107841
318.427213192,-2.9997673035,3.4164094925
319.4272704124,-2.9997730255,3.4158163071
320.4273271561,-2.9997775555,3.4152343273
321.4273843765,-2.9997758865,3.4146401882
322.427441597,-2.9997677803,3.4140844345
323.4274988174,-2.9997432232,3.4134767056
324.4275560379,-2.999765873,3.4129056931
325.4276132584,-2.999776125,3.4123153687
326.4266705513,-2.9997718334,3.4117326736
327.4267277718,-2.9997684956,3.4111533165
328.4267849922,-2.9997549057,3.4105806351
329.4268422127,-2.9997730255,3.4100046158
330.4268994331,-2.9997665882,3.4094605446
