Time (s),Current (A),Voltage(V)
0.4270243645,-2.9996349812,3.8556222916
1.4260811806,-2.9996273518,3.8285956383
2.426138401,-2.9996399879,3.8150804043
3.4261951447,-2.999648571,3.8049883842
4.4262528419,-2.9996650219,3.7966015339
5.4263095856,-2.9996957779,3.7892794609
6.4263672829,-2.999704361,3.7826828957
7.4264240265,-2.9997265339,3.7766129971
8.4264817238,-2.999733448,3.7709364891
9.4265384674,-2.9997103214,3.7656183243
10.4265961647,-2.9997103214,3.7606039047
11.4266529083,-2.9997112751,3.755834341
12.4267106056,-2.9997138977,3.7512836456
13.4267673492,-2.9997155666,3.7469217777
14.4268250465,-2.9997181892,3.7427244186
15.4268817902,-2.9997246265,3.7387034893
16.4269394875,-2.9997167587,3.7348062992
17.4269962311,-2.9997167587,3.7310762405
18.4270539284,-2.9997224808,3.7274334431
19.4261107445,-2.9997391701,3.7239377499
20.4261679649,-2.9997324944,3.720512867
21.4262251854,-2.9997267723,3.7171947956
22.4262824059,-2.9997115135,3.7139692307
23.4263391495,-2.999723196,3.7108345032
24.4263968468,-2.9997191429,3.7077877522
25.4264535904,-2.999724865,3.7048242092
26.4265112877,-2.9997270107,3.7019271851
27.4265680313,-2.9997167587,3.6991117001
28.4266257286,-2.9997181892,3.6963670254
29.4266824722,-2.9997282028,3.6936552525
30.4267401695,-2.9997270107,3.6910316944
31.4267969131,-2.9997210503,3.6884374619
32.4268546104,-2.9997336864,3.6859071255
33.4269113541,-2.9997344017,3.683419466
34.4269690514,-2.9997291565,3.6809983253
35.427025795,-2.9997265339,3.6786122322
36.4260830879,-2.9997236729,3.6762652397
37.4261403084,-2.999714613,3.6739497185
38.4261975288,-2.9997181892,3.6716935635
39.4262547493,-2.9997138977,3.6694908142
40.4263119698,-2.9997131824,3.6672890186
41.4263691902,-2.9997022152,3.6651308537
42.4264259338,-2.9997179508,3.6630058289
43.4264831543,-2.9996976852,3.6609017849
44.4265403748,-2.9997222424,3.6588411331
45.4265975952,-2.9997057915,3.6567997932
46.4266548157,-2.9997172356,3.6547760963
47.4267120361,-2.999714613,3.6528029442
48.4267692566,-2.9997165203,3.6508116722
49.4268264771,-2.9997193813,3.648897171
50.4268836975,-2.9997315407,3.6469547749
51.426940918,-2.9997098446,3.6450710297
52.4269981384,-2.9997158051,3.643198967
53.4270553589,-2.9997153282,3.6413395405
54.4261126518,-2.999712944,3.6395003796
55.4261698723,-2.9997136593,3.6376791
56.4262270927,-2.9997255802,3.63586092
57.4262843132,-2.9997227192,3.6340696812
58.4263415337,-2.999723196,3.6323132515
59.4263987541,-2.9997131824,3.6305983067
60.4264559746,-2.9997127056,3.6288619041
61.426513195,-2.9997212887,3.6271514893
62.4265699387,-2.9997160435,3.6254377365
63.4266271591,-2.9997301102,3.6237709522
64.4266843796,-2.999733448,3.6221189499
65.4267416,-2.9997348785,3.6204636097
66.4267988205,-2.9997286797,3.6188337803
67.426856041,-2.9997251034,3.6172049046
68.4269132614,-2.9997186661,3.6155977249
69.4269704819,-2.9997112751,3.6140289307
70.4270277023,-2.9997177124,3.6124722958
71.4260849953,-2.9997098446,3.6109278202
72.4261422157,-2.9997215271,3.6094074249
73.4261994362,-2.9997262955,3.6078979969
74.4262566566,-2.9997200966,3.6063964367
75.4263138771,-2.9997425079,3.6049089432
76.4263710976,-2.9997336864,3.6034641266
77.426428318,-2.9997310638,3.6020152569
78.4264855385,-2.9997429848,3.6005744934
79.4265427589,-2.9997348785,3.5991542339
80.4265999794,-2.999733448,3.5977461338
81.4266571999,-2.9997234344,3.5963671207
82.4267139435,-2.999733448,3.5949676037
83.4267711639,-2.9997432232,3.5936133862
84.4268283844,-2.9997391701,3.5922603607
85.4268856049,-2.9997520447,3.5909330845
86.4269428253,-2.9997506142,3.5896017551
87.4270000458,-2.999753952,3.5882892609
88.4270572662,-2.9997391701,3.5870132446
89.4261145592,-2.9997365475,3.5857207775
