Time (s),Current (A),Voltage(V)
0.4290246964,-2.9996128082,3.8615810871
1.4290819168,-2.9996261597,3.836527586
2.4291391373,-2.9996237755,3.8237233162
3.4291963577,-2.9996328354,3.8141176701
4.4292535782,-2.9996433258,3.8061463833
5.4293107986,-2.9996721745,3.7991437912
6.4293680191,-2.999682188,3.7928025723
7.4294252396,-2.9996852875,3.7869830132
8.4294819832,-2.9996893406,3.7815284729
9.4295392036,-2.9996843338,3.7763922215
10.4295964241,-2.9997041225,3.7715606689
11.428653717,-2.9997069836,3.7669410706
12.4287109375,-2.999702692,3.7625255585
13.428768158,-2.9996964931,3.7582886219
14.4288253784,-2.9997000694,3.7541985512
15.4288825989,-2.9997017384,3.7502810955
16.4289398193,-2.9997177124,3.7464957237
17.4289970398,-2.9997029305,3.7428245544
18.4290542603,-2.9996922016,3.7392823696
19.4291114807,-2.9997055531,3.7358660698
20.4291687012,-2.9997007847,3.7325530052
21.4292259216,-2.9997012615,3.7293169498
22.4292831421,-2.9996986389,3.7261972427
23.4293403625,-2.9996762276,3.7231740952
24.429397583,-2.9997103214,3.7202153206
25.4294548035,-2.9996871948,3.7173237801
26.4295120239,-2.9997155666,3.7145338058
27.4295692444,-2.9997098446,3.7117800713
28.429625988,-2.9997117519,3.7091016769
29.4286828041,-2.9997200966,3.706492424
30.4287405014,-2.9997131824,3.7039432526
31.428797245,-2.9997036457,3.7014155388
32.4288549423,-2.9997057915,3.6989500523
33.4289116859,-2.999704361,3.6965229511
34.4289693832,-2.9996995926,3.6941568851
35.4290261269,-2.9996855259,3.6918127537
36.4290838242,-2.999704361,3.6894953251
37.4291405678,-2.9997138977,3.6872186661
38.4291982651,-2.9997153282,3.6849486828
39.4292550087,-2.9997220039,3.6827275753
40.429312706,-2.9997084141,3.6805365086
41.4293694496,-2.9997074604,3.6783750057
42.4294271469,-2.9997124672,3.6762235165
43.4294838905,-2.9997160435,3.6741087437
44.4295415878,-2.99969244,3.6720297337
45.4295983315,-2.9997222424,3.6699528694
46.4286556244,-2.9997122288,3.6679186821
47.4287128448,-2.9997131824,3.6658785343
48.4287695885,-2.9997212887,3.663859129
49.4288268089,-2.9997067451,3.6618855
50.4288840294,-2.999712944,3.6599135399
51.4289412498,-2.9997165203,3.6579668522
52.4289984703,-2.9997110367,3.6560323238
53.4290556908,-2.9997236729,3.6541235447
54.4291129112,-2.9997322559,3.6522336006
55.4291701317,-2.9997425079,3.6503689289
56.4292273521,-2.9997262955,3.6484923363
57.4292845726,-2.9997372627,3.6466414928
58.4293417931,-2.9997420311,3.6448299885
59.4293990135,-2.9997589588,3.6430282593
60.429456234,-2.9997439384,3.6412408352
61.4295134544,-2.9997291565,3.639472723
62.4295706749,-2.9997370243,3.6377241611
63.4296278954,-2.9997215271,3.6359772682
64.4286851883,-2.9997472763,3.6342768669
65.4287424088,-2.999730587,3.6325566769
66.4287996292,-2.9997303486,3.6308574677
67.4288563728,-2.9997406006,3.6291964054
68.4289135933,-2.999733448,3.6275372505
69.4289708138,-2.9997301102,3.6259155273
70.4290280342,-2.9997081757,3.6242740154
71.4290852547,-2.9997167587,3.6226682663
72.4291424751,-2.9997322559,3.6210906506
73.4291996956,-2.9997372627,3.6195118427
74.429256916,-2.9997391701,3.6179656982
75.4293141365,-2.9997286797,3.6164255142
76.429371357,-2.9997224808,3.6149089336
77.4294285774,-2.9997296333,3.6134107113
78.4294857979,-2.9997322559,3.61191535
79.4295430183,-2.9997341633,3.6104557514
80.4296002388,-2.999733448,3.6089932919
81.4286575317,-2.9997029305,3.6075739861
82.4287147522,-2.9997198582,3.6061480045
83.4287719727,-2.9997346401,3.6047472954
84.4288291931,-2.9997303486,3.6033577919
85.4288864136,-2.999712944,3.6019756794
86.428943634,-2.9997153282,3.6006262302
87.4290003777,-2.9997403622,3.5992963314
88.4290575981,-2.9997205734,3.5979807377
89.4291148186,-2.999724865,3.5966501236
90.429172039,-2.9997308254,3.5953681469
91.4292292595,-2.9997322559,3.5940935612
92.4292864799,-2.9997205734,3.5928332806
93.4293437004,-2.9997322559,3.5915653706
94.4294009209,-2.9997196198,3.590331316
95.4294581413,-2.999727726,3.5891056061
96.4295153618,-2.9997160435,3.5878844261
97.4295725822,-2.9997267723,3.5866961479
98.4296298027,-2.9997365475,3.5854985714
99.4286870956,-2.9997246265,3.5843310356
100.4287443161,-2.9997320175,3.5831711292
101.4288015366,-2.9997291565,3.5820086002
102.428858757,-2.999724865,3.5808706284
103.4289159775,-2.9997282028,3.5797338486
104.4289731979,-2.9997541904,3.5786235332
105.4290304184,-2.9997346401,3.5775136948
106.4290876389,-2.9997212887,3.5764157772
107.4291443825,-2.9997293949,3.5753121376
108.4292016029,-2.9997282028,3.5742094517
109.4292588234,-2.9997336864,3.5731756687
110.4293160439,-2.9997224808,3.5720832348
111.4293732643,-2.9997084141,3.5710277557
112.4294304848,-2.9997296333,3.5699858665
113.4294877052,-2.9997236729,3.568967104
114.4295449257,-2.9997067451,3.5679161549
115.4296021461,-2.9997429848,3.566890955
116.4286594391,-2.9997375011,3.5658769608
117.4287166595,-2.999727726,3.5648560524
118.42877388,-2.999733448,3.5638408661
119.4288311005,-2.9997472763,3.5628316402
120.4288883209,-2.9997417927,3.5618321896
121.4289455414,-2.9997363091,3.5608446598
122.4290027618,-2.9997363091,3.5598900318
123.4290599823,-2.9997522831,3.5588991642
124.4291172028,-2.9997451305,3.5579211712
125.4291744232,-2.9997370243,3.5569500923
126.4292316437,-2.999751091,3.5559980869
127.4292883873,-2.9997451305,3.5550296307
128.4293456078,-2.9997467995,3.5540759563
129.4294028282,-2.9997549057,3.5531477928
130.4294600487,-2.999735117,3.5521974564
131.4295172691,-2.9997420311,3.5512518883
132.4295744896,-2.9997432232,3.5503308773
133.4296317101,-2.9997224808,3.5493984222
134.428689003,-2.9997355938,3.5484790802
135.4287462234,-2.9997324944,3.5475554466
136.4288034439,-2.9997582436,3.5466353893
137.4288606644,-2.9997460842,3.5457193851
138.4289178848,-2.9997370243,3.5448174477
139.4289751053,-2.9997656345,3.5439081192
140.4290323257,-2.9997541904,3.5429959297
141.4290895462,-2.9997451305,3.5420958996
142.4291467667,-2.9997441769,3.5412187576
143.4292039871,-2.9997498989,3.5403199196
144.4292612076,-2.9997718334,3.5394268036
145.429318428,-2.9997546673,3.5385458469
146.4293751717,-2.9997582436,3.5376548767
147.4294323921,-2.9997625351,3.5367820263
148.4294896126,-2.9997551441,3.5359003544
149.429546833,-2.9997730255,3.5350158215
150.4296040535,-2.9997732639,3.5341417789
151.4286613464,-2.9997644424,3.533280611
152.4287180901,-2.9997808933,3.5324215889
153.4287757874,-2.9997496605,3.5315492153
154.428832531,-2.9997527599,3.5307068825
155.4288902283,-2.9997451305,3.5298469067
156.4289469719,-2.9997520447,3.5289852619
157.4290046692,-2.9997525215,3.528134346
158.4290614128,-2.999758482,3.5272698402
159.4291191101,-2.9997365475,3.526444912
160.4291758537,-2.9997375011,3.5256106853
161.429233551,-2.9997589588,3.5247657299
162.4292902946,-2.9997498989,3.523938179
163.4293479919,-2.9997546673,3.5231103897
164.4294047356,-2.9997656345,3.5222942829
165.4294624329,-2.9997475147,3.5214540958
