Time (s),Current (A),Voltage(V)
0.4330248833,-2.9995880127,3.7695441246
1.4330821037,-2.9996092319,3.7248528004
2.4331393242,-2.9996385574,3.7035782337
3.4331965446,-2.9996569157,3.6877832413
4.4332537651,-2.9996774197,3.6748406887
5.4333109856,-2.9996712208,3.6636543274
6.433368206,-2.9997003078,3.6537048817
7.4334254265,-2.9996898174,3.6446335316
8.4334826469,-2.9997045994,3.6362977028
9.4335398674,-2.9996962547,3.6284806728
10.4335970879,-2.9997062683,3.6211760044
11.4336543083,-2.9996857643,3.6142532825
12.4337115288,-2.9997131824,3.6076638699
13.4337687492,-2.9997017384,3.6013491154
14.4338259697,-2.9997074604,3.5952987671
15.4328827858,-2.9997086525,3.5894887447
16.4329400063,-2.9997029305,3.583871603
17.4329967499,-2.9997160435,3.5784180164
18.4330544472,-2.9997084141,3.5731344223
19.4331111908,-2.9997076988,3.5680015087
20.4331688881,-2.9997143745,3.5630064011
21.4332256317,-2.9997076988,3.5581176281
22.433283329,-2.9997155666,3.5533685684
23.4333400726,-2.9997236729,3.5486836433
24.4333977699,-2.9997158051,3.5441427231
25.4334545135,-2.9997320175,3.5397052765
26.4335122108,-2.9997158051,3.5353319645
27.4335689545,-2.9997282028,3.5310366154
28.4336266518,-2.9997346401,3.5268516541
29.4336833954,-2.9997389317,3.5227148533
30.4337410927,-2.999724865,3.5186839104
31.4337978363,-2.9997184277,3.5147020817
32.4338555336,-2.9997246265,3.5107853413
33.4329123497,-2.9997224808,3.506939888
34.4329695702,-2.9997208118,3.5031580925
35.4330267906,-2.9997460842,3.4994475842
36.4330840111,-2.9997370243,3.4957849979
37.4331407547,-2.9997358322,3.4921946526
38.433198452,-2.9997167587,3.4886558056
39.4332551956,-2.9997177124,3.4851732254
40.4333128929,-2.9997291565,3.4817223549
41.4333696365,-2.9997103214,3.4783580303
42.4334273338,-2.9997136593,3.4750313759
43.4334840775,-2.9997105598,3.4717383385
44.4335417747,-2.9997196198,3.4685263634
45.4335985184,-2.9997241497,3.4653296471
46.4336562157,-2.9997086525,3.4621942043
47.4337129593,-2.9997324944,3.4590914249
48.4337706566,-2.9997270107,3.4560334682
49.4338274002,-2.9997153282,3.4530084133
50.4328846931,-2.9997200966,3.4500501156
51.4329419136,-2.9997253418,3.4471065998
52.4329991341,-2.9997138977,3.4442100525
53.4330563545,-2.9997196198,3.4413363934
54.433113575,-2.9997205734,3.438523531
55.4331707954,-2.9997315407,3.4357292652
56.4332280159,-2.9997198582,3.4330132008
57.4332847595,-2.9997124672,3.4302706718
58.43334198,-2.9997136593,3.4275770187
59.4333992004,-2.9997241497,3.4249153137
60.4334564209,-2.9997444153,3.4222984314
61.4335136414,-2.9997310638,3.4196958542
62.4335708618,-2.9997270107,3.4171481133
63.4336280823,-2.9997322559,3.4146022797
64.4336853027,-2.9997389317,3.4121034145
65.4337425232,-2.9997289181,3.409645319
66.4337997437,-2.9997241497,3.4072108269
67.4338569641,-2.9997062683,3.4047820568
68.432914257,-2.9997220039,3.4024004936
69.4329714775,-2.9997279644,3.4000191689
70.433028698,-2.9997291565,3.3976843357
71.4330859184,-2.9997179508,3.3953521252
72.4331431389,-2.9997127056,3.3930904865
73.4332003593,-2.9997251034,3.390822649
74.4332575798,-2.9997382164,3.3885781765
75.4333148003,-2.9997196198,3.3863778114
76.4333720207,-2.9997324944,3.3841900826
77.4334287643,-2.9997246265,3.3820054531
78.4334859848,-2.999724865,3.3798575401
79.4335432053,-2.9997377396,3.3777287006
80.4336004257,-2.9997401237,3.3756039143
81.4336576462,-2.9997358322,3.3735258579
82.4337148666,-2.9997358322,3.3714771271
83.4337720871,-2.9997255802,3.3694291115
84.4338293076,-2.9997286797,3.3673911095
85.4328866005,-2.9997520447,3.3654108047
86.432943821,-2.9997320175,3.3634250164
87.4330010414,-2.9997301102,3.3614525795
88.4330582619,-2.9997363091,3.3595199585
89.4331154823,-2.9997382164,3.3575959206
90.4331727028,-2.9997491837,3.3556854725
91.4332299232,-2.9997324944,3.3538036346
92.4332871437,-2.9997384548,3.351937294
93.4333443642,-2.9997348785,3.3500785828
